date,team,opponent,home_away,result,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,defensive_gwg
2022-08-25,Tulsa Golden Hurricane,Oklahoma St.,Home,L,0,1,NA,1,0,0,6,0,12,0,2,0,0,0,90:00,1,7,0,0,0,0,0,6,0,0,0,1,0,13,7,11,0,0,0,0,0,90:00,0,0,1,0,0,0,0,6,0,0,1
2022-08-28,Tulsa Golden Hurricane,Missouri St.,Away,W,3,2,NA,1,3,2,8,6,7,0,2,0,0,0,90:00,2,7,0,0,0,0,0,2,1,1,1,2,1,14,9,11,0,0,0,0,0,90:00,3,3,0,0,0,0,0,4,1,1,0
2022-09-01,Tulsa Golden Hurricane,Central Ark.,Home,W,1,0,NA,1,1,1,18,8,14,0,2,0,0,0,90:00,0,3,1,0,0,0,0,2,0,0,1,0,0,10,3,6,0,2,0,0,0,90:00,1,7,0,0,0,0,0,0,0,0,0
2022-09-04,Tulsa Golden Hurricane,Creighton,Away,L,0,2,NA,1,0,0,4,3,9,0,1,0,0,0,90:00,2,6,0,0,0,0,0,0,0,0,0,2,0,18,8,13,0,1,0,0,0,90:00,0,3,1,0,0,0,0,3,0,1,1
2022-08-18,UAB Blazers,Chattanooga,Home,W,1,0,NA,1,1,0,13,4,9,0,1,0,0,0,90:00,0,2,1,1,0,0,0,6,1,1,1,0,0,4,2,9,0,2,0,0,0,90:00,1,3,0,0,0,0,0,2,0,0,0
2022-08-21,UAB Blazers,Ga. Southern,Away,T,1,1,NA,1,1,1,13,7,7,0,2,0,0,0,90:00,1,7,0,0,0,0,0,4,0,0,0,1,1,19,8,4,0,2,0,0,0,90:00,1,6,0,0,0,0,0,5,0,0,0
2022-08-25,UAB Blazers,Kennesaw St.,Home,W,7,2,NA,1,7,6,16,13,7,0,1,0,0,0,90:00,2,2,0,0,0,0,0,7,0,0,1,2,1,5,4,11,0,2,0,0,0,90:00,7,6,0,0,0,0,0,4,0,0,0
2022-08-28,UAB Blazers,Memphis,Home,L,1,2,NA,1,1,2,8,3,8,0,1,0,0,0,90:00,2,2,0,0,0,0,0,10,0,0,0,2,1,8,4,7,0,1,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,1
2022-09-01,UAB Blazers,Arizona St.,Home,L,2,6,NA,1,2,1,9,7,11,0,0,0,0,0,45:00,6,5,0,0,0,0,0,2,0,0,0,6,8,19,11,10,0,2,0,0,0,90:00,2,5,0,0,0,0,0,4,0,0,1
2022-09-04,UAB Blazers,Arizona,Away,T,2,2,NA,1,2,2,9,8,10,0,1,0,0,0,90:00,2,6,0,0,0,0,0,0,0,0,0,2,1,16,8,6,0,1,0,0,0,90:00,2,6,0,0,0,0,0,5,1,1,0
2022-08-18,UAlbany Great Danes,Massachusetts,Away,L,0,1,NA,1,0,0,16,7,10,0,0,0,0,0,90:00,1,7,0,0,0,0,0,5,0,0,0,1,0,14,8,6,0,0,0,0,0,90:00,0,7,1,0,0,0,0,6,1,1,1
2022-08-21,UAlbany Great Danes,Monmouth,Away,L,0,3,NA,1,0,0,14,9,14,0,1,0,0,0,90:00,3,5,0,0,0,0,0,1,0,0,0,3,4,12,8,10,0,0,0,0,0,90:00,0,9,1,0,0,0,0,5,0,0,1
2022-08-26,UAlbany Great Danes,Brown,Home,L,0,2,NA,1,0,0,7,4,7,0,0,0,0,0,90:00,2,4,0,0,0,0,0,3,0,0,0,2,3,12,6,19,0,0,0,0,0,90:00,0,4,1,0,0,0,0,5,0,0,1
2022-08-28,UAlbany Great Danes,Hofstra,Away,L,0,3,NA,1,0,0,9,1,7,0,2,0,0,0,90:00,3,3,0,0,0,0,0,8,0,0,0,3,2,12,5,13,0,2,0,0,0,90:00,0,1,1,0,0,0,0,7,0,0,1
2022-08-31,UAlbany Great Danes,Rider,Home,W,3,1,NA,1,3,3,29,12,5,0,0,0,0,0,90:00,1,1,0,0,0,0,0,4,0,0,1,1,0,7,2,8,0,1,0,0,0,90:00,3,9,0,0,0,0,0,3,0,0,0
2022-08-18,UC Davis Aggies,UTEP,Away,W,3,0,NA,1,3,4,19,9,9,0,0,0,0,0,90:00,0,2,1,0,0,0,0,6,0,0,1,0,0,4,2,11,0,2,0,0,0,90:00,3,6,0,0,0,0,0,2,0,0,0
2022-08-21,UC Davis Aggies,Santa Clara,Away,W,1,0,NA,1,1,0,3,0,22,0,1,0,0,0,90:00,0,8,1,0,0,0,0,1,0,0,1,0,0,20,8,11,0,0,0,0,0,90:00,1,0,0,0,0,0,0,10,0,0,0
2022-08-25,UC Davis Aggies,Pacific,Home,L,0,1,NA,1,0,0,8,4,10,0,0,0,0,0,90:00,1,5,0,0,0,0,0,3,0,0,0,1,0,12,6,6,0,2,0,0,0,90:00,0,4,1,0,0,0,0,9,0,0,1
2022-08-28,UC Davis Aggies,San Francisco,Home,L,0,2,NA,1,0,0,17,9,2,0,0,0,0,0,90:00,2,4,0,0,0,0,0,3,0,0,0,2,1,13,6,6,0,0,0,0,0,90:00,0,9,1,0,0,0,0,7,0,0,1
2022-09-01,UC Davis Aggies,Sacramento St.,Away,T,1,1,NA,1,1,0,16,4,17,0,5,0,0,0,90:00,1,4,0,0,0,0,0,2,0,0,0,1,0,9,5,12,1,2,0,0,0,90:00,1,3,0,0,0,0,0,5,1,1,0
2022-09-04,UC Davis Aggies,Oregon St.,Home,W,2,1,NA,1,2,1,8,5,18,0,1,0,0,0,90:00,1,6,0,0,0,0,0,3,0,0,1,1,0,17,7,7,0,1,0,0,0,90:00,2,3,0,0,0,0,0,8,0,0,0
2022-08-18,UC Irvine Anteaters,California,Home,W,1,0,NA,1,1,0,4,2,4,0,0,0,0,0,90:00,0,3,1,0,0,0,0,0,0,0,1,0,0,7,3,13,0,0,0,0,0,90:00,1,1,0,0,0,0,0,3,0,0,0
2022-08-21,UC Irvine Anteaters,LMU (CA),Home,T,0,0,NA,1,0,0,6,2,8,0,1,0,0,0,90:00,0,1,1,0,0,0,0,14,0,0,0,0,0,3,1,9,0,0,0,0,0,90:00,0,2,1,0,0,0,0,1,0,0,0
2022-08-25,UC Irvine Anteaters,Cal St. Fullerton,Away,L,1,2,NA,1,1,0,13,4,8,0,1,0,0,0,90:00,2,4,0,0,0,0,0,4,1,1,0,2,3,14,6,10,0,0,0,0,0,90:00,1,3,0,0,0,0,0,6,0,0,1
2022-08-30,UC Irvine Anteaters,Nicholls,Home,W,5,1,NA,1,5,5,22,13,6,0,0,0,0,0,90:00,1,1,0,0,0,0,0,13,1,1,1,1,0,3,2,11,0,1,0,0,0,90:00,5,8,0,0,0,0,0,0,0,0,0
2022-09-02,UC Irvine Anteaters,San Jose St.,Home,W,3,0,NA,1,3,3,13,6,13,0,0,0,0,0,90:00,0,1,1,0,0,0,0,2,0,0,1,0,0,7,1,10,0,0,0,0,0,90:00,3,3,0,0,0,0,0,1,0,0,0
2022-08-18,UC Riverside Highlanders,Nevada,Home,W,3,2,NA,1,3,2,8,5,9,0,0,0,0,0,90:00,2,5,0,0,0,0,0,3,0,1,1,2,3,11,7,11,0,2,0,0,0,90:00,3,2,0,0,0,0,0,4,0,0,0
2022-08-25,UC Riverside Highlanders,Portland St.,Away,W,4,1,NA,1,4,1,13,8,5,0,2,0,0,0,90:00,1,3,0,0,0,0,0,7,1,1,1,1,0,8,4,5,0,1,0,0,0,90:00,4,5,0,0,0,0,0,0,0,0,0
2022-08-28,UC Riverside Highlanders,Boise St.,Away,L,1,4,NA,1,1,0,8,3,6,0,1,0,0,0,90:00,4,7,0,0,0,0,0,6,0,0,0,4,2,13,11,13,0,1,0,0,0,90:00,1,2,0,0,0,0,0,2,1,1,1
2022-09-01,UC Riverside Highlanders,Utah St.,Home,T,0,0,NA,1,0,0,8,1,10,0,1,0,0,0,90:00,0,5,1,0,0,0,0,7,0,0,0,0,0,11,5,3,0,0,0,0,0,90:00,0,1,1,0,0,0,0,5,0,0,0
2022-09-04,UC Riverside Highlanders,Weber St.,Home,L,1,2,NA,1,1,0,10,3,15,0,1,0,0,0,90:00,2,4,0,0,0,0,0,6,0,0,0,2,2,9,6,12,0,2,0,0,0,90:00,1,2,0,0,0,0,0,1,0,0,1
2022-08-18,UC San Diego Tritons,Idaho,Home,L,0,2,NA,1,0,0,7,5,9,0,0,0,0,0,90:00,2,6,0,0,0,0,0,2,0,0,0,2,1,17,8,6,0,1,0,0,0,90:00,0,5,1,0,0,0,0,9,0,0,1
2022-08-21,UC San Diego Tritons,Pepperdine,Home,L,0,1,NA,1,0,0,3,2,11,0,0,0,0,0,90:00,1,5,0,0,0,0,0,3,0,0,0,1,1,15,6,9,0,0,0,0,0,90:00,0,2,1,0,0,0,0,7,0,0,1
2022-08-28,UC San Diego Tritons,California,Away,L,1,2,NA,1,1,1,5,2,9,0,2,0,0,0,90:00,2,6,0,0,0,0,0,4,0,0,0,2,0,15,8,6,0,1,0,0,0,90:00,1,1,0,0,0,0,0,12,1,1,1
2022-08-30,UC San Diego Tritons,Northern Ariz.,Away,W,1,0,NA,1,1,1,14,6,9,0,1,0,0,0,90:00,0,7,1,0,0,0,0,2,0,0,1,0,0,20,7,10,0,0,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,0
2022-09-04,UC San Diego Tritons,San Diego St.,Away,T,2,2,NA,1,2,1,14,8,8,0,2,0,0,0,90:00,2,6,0,0,0,0,0,5,0,0,0,2,1,15,8,10,0,0,0,0,0,90:00,2,6,0,0,0,0,0,4,1,1,0
2022-08-18,UC Santa Barbara Gauchos,Colorado Col.,Home,L,1,2,NA,1,1,1,8,3,6,0,2,0,0,0,90:00,2,2,0,0,0,0,0,3,0,0,0,2,2,7,4,6,0,0,0,0,0,90:00,1,2,0,0,0,0,0,2,0,0,1
2022-08-21,UC Santa Barbara Gauchos,Saint Mary's (CA),Away,L,0,1,NA,1,0,0,7,2,17,0,1,0,0,0,90:00,1,3,0,0,0,0,0,5,0,0,0,1,1,7,4,16,0,2,0,0,0,90:00,0,2,1,0,0,0,0,4,0,0,1
2022-08-25,UC Santa Barbara Gauchos,Sacramento St.,Away,T,1,1,NA,1,1,2,17,7,18,0,0,0,0,0,90:00,1,1,0,0,0,0,0,6,0,0,0,1,0,5,2,7,0,1,0,0,0,90:00,1,6,0,0,0,0,0,0,1,1,0
2022-08-28,UC Santa Barbara Gauchos,Stanford,Away,L,1,5,NA,1,1,1,4,2,10,0,0,0,0,0,90:00,5,11,0,0,0,0,0,1,0,0,0,5,6,27,16,8,0,0,0,0,0,90:00,1,1,0,0,0,0,0,5,0,0,1
2022-09-01,UC Santa Barbara Gauchos,Pepperdine,Home,L,0,3,NA,1,0,0,4,1,8,0,2,0,0,0,90:00,3,2,0,0,0,0,0,2,0,0,0,3,1,12,5,9,0,1,0,0,0,90:00,0,1,1,0,0,0,0,5,0,0,1
2022-09-04,UC Santa Barbara Gauchos,San Jose St.,Home,T,2,2,NA,1,2,3,12,6,9,0,0,0,0,0,90:00,2,1,0,0,0,0,0,10,0,0,0,2,1,8,3,5,0,1,0,0,0,90:00,2,4,0,0,0,0,0,2,0,0,0
2022-08-18,UCF Knights,Florida,Home,W,3,0,NA,1,3,2,12,7,8,0,0,0,0,0,90:00,0,4,1,0,0,0,0,1,0,0,1,0,0,9,4,7,0,0,0,0,0,90:00,3,4,0,0,0,0,0,6,0,0,0
2022-08-21,UCF Knights,LSU,Away,T,1,1,NA,1,1,0,10,5,10,0,3,0,0,0,90:00,1,6,0,0,0,0,0,6,0,0,0,1,1,14,7,9,0,2,0,0,0,90:00,1,4,0,0,0,0,0,6,0,0,0
2022-08-25,UCF Knights,Utah Valley,Away,T,0,0,NA,1,0,0,9,4,13,0,2,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,0,0,0,9,2,9,0,0,0,0,0,90:00,0,4,1,0,0,0,0,4,0,0,0
2022-08-28,UCF Knights,FGCU,Home,W,3,1,NA,1,3,4,18,6,11,0,0,0,0,0,90:00,1,3,0,0,0,0,0,3,0,0,1,1,1,9,4,6,0,1,0,0,0,90:00,3,3,0,0,0,0,0,7,0,0,0
2022-09-04,UCF Knights,Ole Miss,Home,L,1,2,NA,1,1,2,10,4,9,0,0,0,0,0,90:00,2,2,0,0,0,0,0,4,0,0,0,2,2,10,4,5,0,0,0,0,0,90:00,1,3,0,0,0,0,0,4,0,0,1
2022-08-18,UCLA Bruins,Iowa,Home,W,1,0,NA,1,1,1,12,4,14,0,1,0,0,0,90:00,0,2,1,0,0,0,0,1,0,0,1,0,0,5,2,17,0,3,0,0,0,90:00,1,3,0,0,0,0,0,7,0,0,0
2022-08-25,UCLA Bruins,CSUN,Home,W,6,0,NA,1,6,3,34,22,6,0,0,0,0,0,90:00,0,2,1,1,0,0,0,10,0,0,1,0,0,2,2,7,0,1,0,0,0,90:00,6,16,0,0,0,0,0,1,0,0,0
2022-08-28,UCLA Bruins,Santa Clara,Away,W,1,0,NA,1,1,1,8,5,20,0,2,0,0,0,90:00,0,2,1,0,0,0,0,0,0,0,1,0,0,6,2,8,0,2,0,0,0,90:00,1,4,0,0,0,0,0,2,0,0,0
2022-09-01,UCLA Bruins,Duke,Away,W,2,1,NA,1,2,2,8,4,5,0,1,0,0,0,90:00,1,9,0,0,0,0,0,2,1,1,1,1,2,11,10,7,0,1,0,0,0,90:00,2,2,0,0,0,0,0,1,0,0,0
2022-09-04,UCLA Bruins,North Carolina,Away,W,2,1,NA,1,2,0,7,4,6,0,0,0,0,0,90:00,1,5,0,0,0,0,0,1,0,0,1,1,1,16,6,11,0,1,0,0,0,90:00,2,2,0,0,0,0,0,10,0,0,0
2022-08-18,UConn Huskies,Army West Point,Away,T,1,1,NA,1,1,0,12,4,11,0,1,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,0,1,0,8,3,12,0,0,0,0,0,90:00,1,3,0,0,0,0,0,1,1,1,0
2022-08-21,UConn Huskies,Syracuse,Away,W,6,0,NA,1,6,2,24,16,14,0,2,0,0,0,90:00,0,5,1,0,0,0,0,8,0,0,1,0,0,13,5,7,0,0,0,0,0,90:00,6,10,0,0,0,0,0,4,0,0,0
2022-08-25,UConn Huskies,South Carolina,Home,L,0,3,NA,1,0,0,9,4,2,0,0,0,0,0,90:00,3,6,0,0,0,0,0,5,0,0,0,3,3,14,9,4,0,1,0,0,0,90:00,0,4,1,0,0,0,0,5,0,0,1
2022-08-28,UConn Huskies,UMass Lowell,Home,W,5,0,NA,1,5,5,16,7,2,0,1,0,0,0,90:00,0,0,1,1,0,0,0,2,0,0,1,0,0,5,0,6,0,1,0,0,0,90:00,5,3,0,0,0,0,0,7,0,0,0
2022-09-04,UConn Huskies,Northeastern,Away,L,0,1,NA,1,0,0,21,9,6,0,0,0,0,0,90:00,1,1,0,0,0,0,0,10,0,0,0,1,2,3,2,9,0,1,0,0,0,90:00,0,9,1,0,0,0,0,0,0,0,1
2022-08-18,UIC Flames,Louisville,Away,L,0,3,NA,1,0,0,2,0,12,0,1,0,0,0,90:00,3,4,0,0,0,0,0,1,0,0,0,3,1,18,7,8,0,0,0,0,0,90:00,0,0,1,0,0,0,0,10,0,0,1
2022-08-25,UIC Flames,DePaul,Home,L,0,1,NA,1,0,0,13,6,9,0,0,0,0,0,85:44,1,2,0,0,0,0,0,4,0,0,0,1,1,5,3,11,0,0,0,0,0,85:44,0,6,1,0,0,0,0,1,0,0,1
2022-08-28,UIC Flames,Eastern Ill.,Home,T,0,0,NA,1,0,0,18,8,10,0,1,0,0,0,90:00,0,3,1,0,0,0,0,5,0,0,0,0,0,4,3,9,1,1,0,0,0,90:00,0,8,1,0,0,0,0,0,0,0,0
2022-09-01,UIC Flames,Marquette,Away,T,1,1,NA,1,1,1,9,7,17,0,0,0,0,0,90:00,1,4,0,0,0,0,0,3,0,0,0,1,0,8,5,13,0,0,0,0,0,90:00,1,6,0,0,0,0,0,2,0,0,0
2022-09-04,UIC Flames,Miami (OH),Home,L,0,3,NA,1,0,0,12,5,13,0,2,0,0,0,90:00,3,6,0,0,0,0,0,5,0,0,0,3,2,11,9,13,0,1,0,0,0,90:00,0,5,1,0,0,0,0,5,0,0,1
2022-08-21,UIW Cardinals,Texas St.,Away,L,0,3,NA,1,0,0,6,2,12,0,0,0,0,0,90:00,3,5,0,0,0,0,0,1,0,0,0,3,1,16,8,13,0,0,0,0,0,90:00,0,2,1,0,0,0,0,7,1,1,1
2022-08-28,UIW Cardinals,Rice,Away,L,2,5,NA,1,2,0,11,5,13,0,0,0,0,0,90:00,5,8,0,0,0,0,0,3,0,0,0,5,6,26,13,10,0,1,0,0,0,90:00,2,3,0,0,0,0,0,4,0,0,1
2022-09-04,UIW Cardinals,Texas Southern,Home,W,4,1,NA,1,4,0,25,16,8,0,2,0,0,0,90:00,1,1,0,0,0,0,0,6,1,1,1,1,0,3,2,7,0,1,0,0,0,90:00,4,12,0,0,0,0,0,0,0,0,0
2022-08-21,ULM Warhawks,Tex. A&M-Commerce,Away,W,3,0,NA,1,3,2,20,10,8,0,2,0,0,0,90:00,0,6,1,0,0,0,0,3,1,1,1,0,0,13,6,7,0,1,0,0,0,90:00,3,7,0,0,0,0,0,1,0,0,0
2022-08-26,ULM Warhawks,Grambling,Home,W,3,2,NA,1,3,2,16,11,12,0,1,0,0,0,90:00,2,2,0,0,0,0,0,4,1,1,1,2,1,5,4,11,0,3,0,0,0,90:00,3,8,0,0,0,0,0,0,0,0,0
2022-08-30,ULM Warhawks,Alcorn,Away,T,2,2,NA,1,2,2,21,10,4,0,0,0,0,0,90:00,2,3,0,0,0,0,0,6,0,0,0,2,2,6,5,9,0,5,0,0,0,90:00,2,8,0,0,0,0,0,0,0,0,0
2022-09-02,ULM Warhawks,Jackson St.,Home,W,4,0,NA,1,4,2,18,11,8,0,2,0,0,0,90:00,0,1,1,0,0,0,0,10,1,3,1,0,0,6,1,16,0,5,0,0,0,90:00,4,7,0,0,0,0,0,1,0,1,0
2022-09-04,ULM Warhawks,Mississippi Val.,Away,W,4,0,NA,1,4,4,47,25,3,1,4,0,0,0,90:00,0,0,1,1,0,0,0,9,0,0,1,0,0,4,0,14,0,3,0,0,0,90:00,4,21,0,0,0,0,0,2,0,0,0
2022-08-18,UMBC Retrievers,George Washington,Away,T,1,1,NA,1,1,1,5,1,5,0,1,0,0,0,90:00,1,7,0,0,0,0,0,4,0,0,0,1,1,10,8,4,0,1,0,0,0,90:00,1,0,0,0,0,0,0,8,0,1,0
2022-08-21,UMBC Retrievers,Longwood,Away,L,1,4,NA,1,1,1,8,5,7,0,1,0,0,0,90:00,4,6,0,0,0,0,0,4,0,0,0,4,2,20,10,6,0,0,0,0,0,90:00,1,4,0,0,0,0,0,7,0,0,1
2022-08-25,UMBC Retrievers,Wagner,Home,W,2,1,NA,1,2,1,11,7,6,0,1,0,0,0,90:00,1,2,0,0,0,0,0,2,0,0,1,1,1,6,3,9,0,1,0,0,0,90:00,2,5,0,0,0,0,0,4,0,0,0
2022-08-27,UMBC Retrievers,VMI,Away,W,2,0,NA,1,2,2,22,10,11,0,0,0,0,0,90:00,0,3,1,0,0,0,0,10,0,0,1,0,0,9,3,10,0,1,0,0,0,90:00,2,8,0,0,0,0,0,2,0,0,0
2022-09-01,UMBC Retrievers,Delaware St.,Home,W,1,0,NA,1,1,1,11,4,9,0,0,0,0,0,90:00,0,1,1,0,0,0,0,6,0,0,1,0,0,5,1,6,0,0,0,0,0,90:00,1,3,0,0,0,0,0,2,0,0,0
2022-09-04,UMBC Retrievers,LIU,Home,W,2,0,NA,1,2,1,4,3,10,0,1,0,0,0,90:00,0,0,1,0,0,0,0,4,0,0,1,0,0,11,0,10,0,0,0,0,0,90:00,2,1,0,0,0,0,0,1,0,0,0
2022-08-18,UMass Lowell River Hawks,Merrimack,Home,W,2,1,NA,1,2,3,18,9,8,0,1,0,0,0,90:00,1,3,0,0,0,0,0,4,0,0,1,1,0,11,4,10,0,1,0,0,0,90:00,2,7,0,0,0,0,0,2,0,0,0
2022-08-21,UMass Lowell River Hawks,Georgetown,Away,L,0,3,NA,1,0,0,3,2,12,0,1,0,0,0,90:00,3,9,0,0,0,0,0,0,0,0,0,3,0,28,12,6,0,1,0,0,0,90:00,0,2,1,0,0,0,0,11,0,0,1
2022-08-25,UMass Lowell River Hawks,Boston U.,Home,L,1,2,NA,1,1,1,10,5,13,0,0,0,0,0,90:00,2,5,0,0,0,0,0,2,0,1,0,2,1,15,7,12,0,3,0,0,0,90:00,1,4,0,0,0,0,0,12,0,0,1
2022-08-28,UMass Lowell River Hawks,UConn,Away,L,0,5,NA,1,0,0,5,0,6,0,1,0,0,0,90:00,5,3,0,0,0,0,0,7,0,0,0,5,5,16,7,2,0,1,0,0,0,90:00,0,0,1,1,0,0,0,2,0,0,1
2022-09-01,UMass Lowell River Hawks,Stonehill,Home,W,5,0,NA,1,5,5,29,14,13,0,0,0,0,0,90:00,0,1,1,0,0,0,0,6,0,0,1,0,0,7,1,8,0,0,0,0,0,90:00,5,9,0,0,0,0,0,1,0,0,0
2022-09-04,UMass Lowell River Hawks,Massachusetts,Away,T,2,2,NA,1,2,1,9,6,9,0,0,0,0,0,90:00,2,4,0,0,0,0,0,0,0,0,0,2,0,16,6,10,0,1,0,0,0,90:00,2,4,0,0,0,0,0,8,0,0,0
2022-08-18,UNC Asheville Bulldogs,Wofford,Away,T,2,2,NA,1,2,0,8,5,8,0,1,0,0,0,90:00,2,2,0,0,0,0,0,1,1,1,0,2,2,16,4,6,0,1,0,0,0,90:00,2,3,0,0,0,0,0,8,0,0,0
2022-08-21,UNC Asheville Bulldogs,VMI,Home,W,4,1,NA,1,4,3,20,12,3,0,0,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,1,1,1,12,3,6,0,1,0,0,0,90:00,4,8,0,0,0,0,0,2,0,0,0
2022-08-25,UNC Asheville Bulldogs,The Citadel,Away,L,1,2,NA,1,1,1,17,10,9,0,1,0,0,0,90:00,2,5,0,0,0,0,0,4,0,0,0,2,3,19,7,10,0,0,0,0,0,90:00,1,9,0,0,0,0,0,12,0,0,1
2022-08-28,UNC Asheville Bulldogs,South Carolina St.,Home,W,6,0,NA,1,6,7,39,16,9,0,1,0,0,0,90:00,0,6,1,1,0,0,0,9,0,0,1,0,0,7,6,5,0,0,0,0,0,90:00,6,10,0,0,0,0,0,3,0,0,0
2022-09-01,UNC Asheville Bulldogs,Western Caro.,Home,L,1,3,NA,1,1,0,6,2,5,0,1,0,0,0,90:00,3,8,0,0,0,0,0,0,0,0,0,3,3,19,11,5,0,0,0,0,0,90:00,1,1,0,0,0,0,0,5,0,0,1
2022-09-04,UNC Asheville Bulldogs,Elon,Away,L,0,4,NA,1,0,0,5,2,8,0,0,0,0,0,90:00,4,4,0,0,0,0,0,2,0,0,0,4,2,22,7,3,0,0,0,0,0,90:00,0,2,1,0,0,0,0,12,0,0,1
2022-08-18,UNC Greensboro Spartans,Charlotte,Home,W,2,1,NA,1,2,1,18,11,11,0,0,0,0,0,90:00,1,3,0,0,0,0,0,9,0,0,1,1,1,5,4,10,0,0,0,0,0,90:00,2,9,0,0,0,0,0,0,0,0,0
2022-08-21,UNC Greensboro Spartans,Duke,Away,L,1,3,NA,1,1,1,2,2,6,0,0,0,0,0,90:00,3,6,0,0,0,0,0,0,0,0,0,3,2,22,9,11,0,1,0,0,0,90:00,1,1,0,0,0,0,0,12,1,1,1
2022-08-25,UNC Greensboro Spartans,Liberty,Home,W,1,0,NA,1,1,1,9,3,9,0,0,0,0,0,90:00,0,5,1,0,0,0,0,3,0,0,1,0,0,16,5,7,0,0,0,0,0,90:00,1,2,0,0,0,0,0,7,0,0,0
2022-08-28,UNC Greensboro Spartans,VCU,Away,T,1,1,NA,1,1,0,5,3,8,0,0,0,0,0,90:00,1,5,0,0,0,0,0,0,0,0,0,1,1,17,6,5,0,0,0,0,0,90:00,1,3,0,0,0,0,0,3,0,0,0
2022-09-02,UNC Greensboro Spartans,Harvard,Home,L,0,4,NA,1,0,0,5,4,6,0,1,0,0,0,90:00,4,3,0,0,0,0,0,1,0,0,0,4,3,12,7,9,0,0,0,0,0,90:00,0,4,1,0,0,0,0,5,1,1,1
2022-08-18,UNCW Seahawks,Queens (NC),Away,W,2,0,NA,1,2,1,6,5,13,0,1,0,0,0,90:00,0,1,1,1,0,0,0,5,0,0,1,0,0,5,1,9,0,1,0,0,0,90:00,2,3,0,0,0,0,0,5,0,0,0
2022-08-21,UNCW Seahawks,North Carolina,Away,L,0,2,NA,1,0,0,2,1,9,0,1,0,0,0,90:00,2,9,0,0,0,0,0,0,0,0,0,2,2,23,11,15,0,1,0,0,0,90:00,0,1,1,1,0,0,0,5,0,0,1
2022-08-25,UNCW Seahawks,VCU,Away,T,1,1,NA,1,1,0,8,5,11,0,1,0,0,0,90:00,1,4,0,0,0,0,0,2,0,0,0,1,1,13,5,7,0,0,0,0,0,90:00,1,4,0,0,0,0,0,4,0,0,0
2022-08-28,UNCW Seahawks,Coastal Carolina,Home,W,3,1,NA,1,3,3,10,6,7,0,0,0,0,0,90:00,1,4,0,0,0,0,0,9,0,0,1,1,0,7,5,4,0,1,0,0,0,90:00,3,3,0,0,0,0,0,7,0,0,0
2022-09-01,UNCW Seahawks,East Carolina,Home,L,0,1,NA,1,0,0,9,5,7,0,0,0,0,0,90:00,1,1,0,0,0,0,0,7,0,0,0,1,1,4,2,6,0,2,0,0,0,90:00,0,5,1,0,0,0,0,2,0,0,1
2022-09-04,UNCW Seahawks,High Point,Home,W,2,0,NA,1,2,1,17,8,4,0,0,0,0,0,90:00,0,2,1,1,0,0,0,10,0,0,1,0,0,5,2,4,0,0,0,0,0,90:00,2,6,0,0,0,0,0,6,0,0,0
2022-08-18,UNI Panthers,Grand View,Home,W,2,1,NA,1,2,1,19,7,7,0,0,0,0,0,90:00,1,0,0,0,0,0,0,7,0,0,1,1,0,1,1,5,0,1,0,0,0,90:00,2,5,0,0,0,0,0,2,0,0,0
2022-08-21,UNI Panthers,South Dakota,Home,W,2,1,NA,1,2,2,10,5,6,0,3,0,0,0,90:00,1,1,0,0,0,0,0,4,0,0,1,1,1,4,2,4,0,0,0,0,0,90:00,2,3,0,0,0,0,0,2,0,0,0
2022-08-25,UNI Panthers,Omaha,Home,T,0,0,NA,1,0,0,6,5,4,0,0,0,0,0,90:00,0,3,1,0,0,0,0,2,0,0,0,0,0,4,3,1,0,1,0,0,0,90:00,0,5,1,0,0,0,0,7,0,0,0
2022-09-01,UNI Panthers,South Dakota St.,Home,L,0,3,NA,1,0,0,11,5,4,0,0,0,0,0,90:00,3,4,0,0,0,0,0,2,0,0,0,3,4,19,7,5,0,0,0,0,0,90:00,0,5,1,1,0,0,0,5,0,0,1
2022-08-18,UNLV Lady Rebels,"CSU Bakersfield Albuquerque, NM",Away,L,1,2,NA,1,1,1,7,2,18,0,1,0,0,0,90:00,2,3,0,0,0,0,0,4,0,0,0,2,1,7,5,9,0,1,0,0,0,90:00,1,1,0,0,0,0,0,4,0,0,1
2022-08-21,UNLV Lady Rebels,"Rutgers Albuquerque, NM",Away,L,1,5,NA,1,1,1,10,4,5,0,1,0,0,0,90:00,5,5,0,0,0,0,0,1,0,0,0,5,6,16,10,6,0,0,0,0,0,90:00,1,3,0,0,0,0,0,5,0,0,1
