date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,corners,pk,pk_att,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_corners,defensive_pk,defensive_pk_att,team_id
2019-10-26,Niagara Purple Eagles,Saint Peter's,Home,Loss,1,2,,1.0,1.0,9.0,2.0,13.0,,,7.0,,,2.0,2.0,13.0,7.0,14.0,,3.0,2.0,,,482
2019-11-02,Niagara Purple Eagles,Manhattan,Away,Loss,0,1,,,,12.0,3.0,8.0,2.0,,1.0,,,1.0,1.0,17.0,5.0,10.0,,1.0,3.0,,,482
2019-11-06,Niagara Purple Eagles,Fairfield,Home,Loss,1,2,,1.0,1.0,11.0,3.0,5.0,,1.0,3.0,,,2.0,,16.0,6.0,8.0,,,7.0,,,482
2019-08-30,North Carolina Tar Heels,Creighton,Home,Draw,2,2,2,2.0,1.0,16.0,9.0,9.0,,,6.0,,,2.0,1.0,7.0,4.0,14.0,,2.0,3.0,,,457
2019-09-01,North Carolina Tar Heels,UCF,Home,Loss,1,2,,1.0,1.0,13.0,6.0,7.0,,2.0,2.0,,,2.0,2.0,14.0,6.0,23.0,,1.0,3.0,,,457
2019-09-06,North Carolina Tar Heels,Harvard,Home,Win,6,0,,6.0,5.0,35.0,18.0,9.0,,1.0,12.0,,,,,4.0,2.0,5.0,,,,,,457
2019-09-09,North Carolina Tar Heels,UNC Greensboro,Away,Win,1,0,,1.0,2.0,13.0,4.0,11.0,,,11.0,,,,,3.0,1.0,8.0,,1.0,1.0,,,457
2019-09-13,North Carolina Tar Heels,Virginia Tech,Away,Win,3,1,,3.0,3.0,12.0,5.0,8.0,,1.0,6.0,,,1.0,2.0,16.0,7.0,12.0,,1.0,7.0,,,457
2019-09-17,North Carolina Tar Heels,Davidson,Home,Draw,0,0,2,,,14.0,3.0,7.0,,,8.0,,,,,1.0,,6.0,,2.0,6.0,,,457
2019-09-20,North Carolina Tar Heels,Notre Dame,Home,Win,2,0,,2.0,2.0,15.0,6.0,9.0,,1.0,13.0,,,,,7.0,1.0,12.0,,1.0,2.0,,,457
2019-09-27,North Carolina Tar Heels,Duke,Home,Loss,2,3,,2.0,4.0,13.0,6.0,7.0,,1.0,3.0,,,3.0,2.0,8.0,5.0,18.0,,3.0,5.0,,,457
2019-10-01,North Carolina Tar Heels,UNCW,Home,Win,2,0,,2.0,,10.0,3.0,4.0,,,4.0,1.0,1.0,,,8.0,3.0,6.0,,1.0,4.0,,,457
2019-10-04,North Carolina Tar Heels,Pittsburgh,Away,Win,2,1,,2.0,1.0,9.0,3.0,8.0,,3.0,4.0,,,1.0,,8.0,2.0,15.0,,1.0,2.0,,,457
2019-10-08,North Carolina Tar Heels,West Virginia,Home,Win,3,1,,3.0,2.0,20.0,9.0,7.0,,2.0,11.0,,,1.0,1.0,7.0,2.0,12.0,,1.0,3.0,,,457
2019-10-12,North Carolina Tar Heels,Syracuse,Home,Loss,3,4,,3.0,1.0,10.0,3.0,19.0,,2.0,5.0,1.0,1.0,4.0,4.0,8.0,6.0,13.0,,2.0,4.0,,,457
2019-10-18,North Carolina Tar Heels,Wake Forest,Away,Loss,0,1,,,,4.0,,9.0,,,3.0,,,1.0,2.0,7.0,5.0,5.0,,,6.0,,,457
2019-10-22,North Carolina Tar Heels,Campbell,Away,Draw,1,1,2,1.0,1.0,18.0,6.0,12.0,,2.0,13.0,,,1.0,2.0,7.0,2.0,18.0,1.0,2.0,4.0,,,457
2019-10-25,North Carolina Tar Heels,Louisville,Home,Loss,0,1,,,,10.0,2.0,9.0,,1.0,9.0,,,1.0,1.0,11.0,3.0,16.0,,1.0,3.0,,,457
2019-10-29,North Carolina Tar Heels,App State,Home,Loss,0,1,,,,10.0,1.0,7.0,,2.0,7.0,,,1.0,,5.0,2.0,6.0,,1.0,6.0,1.0,1.0,457
2019-11-01,North Carolina Tar Heels,Virginia,Away,Loss,1,2,1,1.0,1.0,16.0,6.0,17.0,,2.0,11.0,,,2.0,3.0,14.0,6.0,12.0,,4.0,5.0,,,457
2019-11-05,North Carolina Tar Heels,Syracuse,Home,Draw,0,0,2,,,12.0,3.0,14.0,,1.0,5.0,,,,,15.0,7.0,24.0,,2.0,6.0,,,457
2019-08-30,North Florida Ospreys,USC Upstate,Home,Win,1,0,1,1.0,1.0,15.0,4.0,7.0,,2.0,4.0,,,,,2.0,,20.0,,2.0,1.0,,,2711
2019-09-09,North Florida Ospreys,Georgia St.,Away,Loss,0,2,,,,12.0,2.0,11.0,,2.0,6.0,,,2.0,1.0,7.0,3.0,11.0,,2.0,2.0,1.0,1.0,2711
2019-09-13,North Florida Ospreys,Ga. Southern,Home,Loss,1,2,,1.0,,7.0,3.0,12.0,,1.0,2.0,,,2.0,,5.0,3.0,12.0,,,3.0,1.0,1.0,2711
2019-09-17,North Florida Ospreys,FIU,Away,Draw,1,1,2,1.0,1.0,12.0,4.0,7.0,,3.0,6.0,,,1.0,1.0,9.0,2.0,7.0,,2.0,4.0,,,2711
2019-09-21,North Florida Ospreys,Liberty,Home,Win,1,0,,1.0,1.0,5.0,1.0,14.0,,2.0,4.0,,,,,2.0,2.0,14.0,,1.0,,,,2711
2019-09-24,North Florida Ospreys,South Fla.,Home,Loss,0,1,,,,5.0,2.0,20.0,,3.0,5.0,,,1.0,1.0,10.0,4.0,14.0,,2.0,6.0,,,2711
2019-09-28,North Florida Ospreys,FGCU,Home,Draw,1,1,2,1.0,1.0,16.0,6.0,16.0,,3.0,8.0,,,1.0,,9.0,3.0,22.0,1.0,2.0,5.0,,,2711
2019-10-05,North Florida Ospreys,Jacksonville,Away,Win,2,0,,2.0,,12.0,8.0,12.0,,3.0,6.0,,,,,11.0,6.0,12.0,,2.0,5.0,,,2711
2019-10-07,North Florida Ospreys,Mercer,Away,Loss,0,2,,,,9.0,5.0,10.0,,1.0,6.0,,,2.0,2.0,11.0,5.0,10.0,,3.0,3.0,,,2711
2019-10-12,North Florida Ospreys,NJIT,Away,Loss,0,2,,,,7.0,3.0,8.0,,1.0,3.0,,,2.0,1.0,13.0,6.0,12.0,,2.0,5.0,,,2711
2019-10-20,North Florida Ospreys,Stetson,Home,Win,2,1,,2.0,2.0,8.0,3.0,18.0,,4.0,1.0,,,1.0,,12.0,4.0,20.0,,4.0,4.0,1.0,1.0,2711
2019-10-26,North Florida Ospreys,Lipscomb,Away,Loss,0,1,,,,12.0,5.0,12.0,,2.0,6.0,,1.0,1.0,,16.0,6.0,13.0,,,4.0,1.0,1.0,2711
2019-10-30,North Florida Ospreys,Fla. Atlantic,Home,Win,1,0,,1.0,1.0,4.0,1.0,15.0,,2.0,4.0,,,,,13.0,3.0,20.0,,2.0,5.0,,,2711
2019-11-02,North Florida Ospreys,Charlotte,Away,Loss,1,2,,1.0,1.0,4.0,3.0,20.0,,1.0,4.0,,,2.0,2.0,15.0,4.0,13.0,,1.0,4.0,,,2711
2019-11-08,North Florida Ospreys,Liberty,Home,Win,3,2,1,3.0,1.0,13.0,6.0,8.0,,2.0,5.0,1.0,1.0,2.0,1.0,6.0,4.0,14.0,,3.0,3.0,,,2711
2019-11-10,North Florida Ospreys,FGCU,Away,Loss,1,2,,1.0,1.0,6.0,3.0,14.0,1.0,3.0,2.0,,,2.0,2.0,14.0,6.0,22.0,1.0,4.0,3.0,,,2711
2019-08-30,Northeastern Huskies,Massachusetts,Home,Loss,0,1,,,,17.0,5.0,15.0,,3.0,4.0,,,1.0,2.0,15.0,5.0,18.0,,,5.0,,,500
2019-09-02,Northeastern Huskies,Merrimack,Home,Loss,1,2,,1.0,2.0,9.0,3.0,12.0,,2.0,2.0,,,2.0,1.0,11.0,4.0,16.0,,1.0,12.0,,,500
2019-09-07,Northeastern Huskies,Drexel,Away,Win,2,1,,2.0,2.0,15.0,6.0,13.0,,1.0,4.0,,,1.0,,11.0,6.0,9.0,,1.0,5.0,1.0,1.0,500
2019-09-10,Northeastern Huskies,UMass Lowell,Away,Win,2,1,,2.0,2.0,5.0,3.0,16.0,,1.0,3.0,,,1.0,,18.0,3.0,14.0,,2.0,5.0,,,500
2019-09-14,Northeastern Huskies,Delaware,Home,Draw,2,2,2,2.0,2.0,7.0,4.0,19.0,,1.0,5.0,,,2.0,1.0,11.0,3.0,17.0,,,4.0,1.0,1.0,500
2019-09-17,Northeastern Huskies,Holy Cross,Away,Win,2,0,,2.0,3.0,11.0,6.0,7.0,,,9.0,,1.0,,,3.0,,7.0,,,8.0,,,500
2019-09-21,Northeastern Huskies,Col. of Charleston,Home,Win,4,2,,4.0,2.0,20.0,9.0,7.0,,1.0,6.0,,,2.0,2.0,14.0,5.0,5.0,1.0,2.0,1.0,,,500
2019-09-24,Northeastern Huskies,Boston U.,Home,Win,1,0,2,1.0,,16.0,10.0,21.0,,2.0,2.0,1.0,2.0,,,9.0,6.0,23.0,,1.0,3.0,,,500
2019-09-28,Northeastern Huskies,UNCW,Away,Loss,1,3,,1.0,,7.0,5.0,12.0,,1.0,5.0,1.0,1.0,3.0,3.0,16.0,7.0,11.0,,,5.0,,,500
2019-10-01,Northeastern Huskies,Hartford,Home,Draw,1,1,2,1.0,2.0,20.0,9.0,6.0,,,10.0,,,1.0,,11.0,4.0,17.0,,1.0,5.0,,,500
2019-10-05,Northeastern Huskies,James Madison,Home,Draw,3,3,2,3.0,3.0,16.0,7.0,19.0,,6.0,2.0,1.0,1.0,3.0,3.0,32.0,10.0,19.0,,4.0,11.0,1.0,1.0,500
2019-10-08,Northeastern Huskies,Boston College,Away,Loss,0,3,,,,10.0,1.0,5.0,,1.0,2.0,,,3.0,4.0,14.0,5.0,12.0,,2.0,7.0,,,500
2019-10-15,Northeastern Huskies,Bucknell,Home,Loss,1,2,,1.0,1.0,18.0,4.0,7.0,,,7.0,,,2.0,1.0,11.0,5.0,7.0,,,7.0,,,500
2019-10-19,Northeastern Huskies,Elon,Away,Loss,1,3,,1.0,1.0,10.0,3.0,8.0,,2.0,6.0,,,3.0,1.0,15.0,7.0,8.0,,2.0,4.0,1.0,1.0,500
2019-10-26,Northeastern Huskies,William & Mary,Home,Win,2,0,,2.0,1.0,15.0,7.0,7.0,,,7.0,1.0,1.0,,,14.0,6.0,5.0,,,5.0,,,500
2019-10-29,Northeastern Huskies,Yale,Home,Loss,1,2,,1.0,,7.0,1.0,17.0,,2.0,1.0,,,2.0,2.0,16.0,6.0,14.0,,1.0,8.0,,,500
2019-11-02,Northeastern Huskies,Hofstra,Away,Loss,0,3,,,,8.0,3.0,10.0,,,3.0,,,3.0,5.0,17.0,8.0,11.0,,1.0,7.0,,,500
2019-11-08,Northeastern Huskies,William & Mary,Home,Loss,1,4,,1.0,,10.0,5.0,12.0,,1.0,,1.0,1.0,4.0,3.0,16.0,9.0,13.0,,3.0,6.0,1.0,1.0,500
2019-08-30,Northern Ky. Norse,Grand Canyon,Away,Loss,0,3,,,,8.0,1.0,9.0,,2.0,3.0,,,3.0,3.0,19.0,8.0,15.0,,1.0,5.0,1.0,1.0,505
2019-09-02,Northern Ky. Norse,Marshall,Home,Draw,1,1,2,1.0,,20.0,7.0,16.0,,3.0,10.0,,,1.0,,9.0,4.0,12.0,1.0,3.0,2.0,,,505
2019-09-06,Northern Ky. Norse,Niagara,Away,Loss,1,2,2,1.0,1.0,13.0,5.0,21.0,1.0,5.0,11.0,,,2.0,1.0,10.0,5.0,15.0,1.0,2.0,4.0,,,505
2019-09-08,Northern Ky. Norse,Canisius,Away,Win,2,0,,2.0,2.0,19.0,7.0,9.0,,1.0,3.0,,,,,14.0,8.0,12.0,,1.0,4.0,,,505
2019-09-14,Northern Ky. Norse,IU Indy,Home,Loss,1,2,,1.0,1.0,8.0,3.0,10.0,,2.0,4.0,,,2.0,2.0,10.0,7.0,13.0,,1.0,5.0,,,505
2019-09-21,Northern Ky. Norse,Cleveland St.,Away,Loss,1,2,1,1.0,1.0,17.0,4.0,21.0,,4.0,5.0,,,2.0,1.0,19.0,6.0,23.0,,6.0,4.0,,,505
2019-09-24,Northern Ky. Norse,Dayton,Away,Loss,0,3,,,,9.0,2.0,14.0,1.0,3.0,5.0,,,3.0,2.0,19.0,7.0,14.0,,1.0,3.0,1.0,1.0,505
2019-09-28,Northern Ky. Norse,Wright St.,Away,Win,2,1,,2.0,1.0,11.0,5.0,13.0,,2.0,3.0,,,1.0,1.0,15.0,7.0,10.0,,3.0,8.0,,,505
2019-10-05,Northern Ky. Norse,UIC,Home,Win,3,2,,3.0,3.0,11.0,7.0,11.0,,,5.0,,1.0,2.0,1.0,17.0,7.0,13.0,,,10.0,1.0,1.0,505
2019-10-09,Northern Ky. Norse,Berea,Home,Win,11,0,,11.0,11.0,28.0,18.0,2.0,,,10.0,,,,,3.0,,9.0,,1.0,1.0,,,505
2019-10-12,Northern Ky. Norse,Detroit Mercy,Away,Loss,0,2,,,,17.0,7.0,6.0,,1.0,5.0,,,2.0,2.0,11.0,7.0,14.0,,,5.0,,,505
2019-10-15,Northern Ky. Norse,Louisville,Away,Loss,0,1,1,,,4.0,1.0,13.0,,1.0,3.0,,,1.0,1.0,24.0,11.0,15.0,,1.0,7.0,,,505
2019-10-19,Northern Ky. Norse,Green Bay,Home,Loss,2,3,,2.0,1.0,16.0,7.0,11.0,,,4.0,,,3.0,2.0,9.0,6.0,20.0,,3.0,2.0,,,505
2019-10-22,Northern Ky. Norse,Oral Roberts,Home,Loss,2,5,,2.0,2.0,18.0,5.0,14.0,,1.0,4.0,,,5.0,5.0,13.0,10.0,15.0,,3.0,3.0,1.0,1.0,505
2019-10-26,Northern Ky. Norse,Milwaukee,Away,Loss,1,2,,1.0,1.0,11.0,4.0,6.0,,,9.0,,,2.0,2.0,12.0,5.0,14.0,,,5.0,,,505
2019-10-29,Northern Ky. Norse,Purdue Fort Wayne,Home,Win,3,1,,3.0,5.0,32.0,17.0,9.0,,2.0,8.0,,,1.0,1.0,4.0,1.0,14.0,,,4.0,,,505
2019-11-01,Northern Ky. Norse,Bradley,Home,Win,5,0,,5.0,5.0,18.0,10.0,8.0,,1.0,8.0,,,,,7.0,3.0,7.0,,1.0,3.0,,,505
2019-11-08,Northern Ky. Norse,Oakland,Home,Win,3,1,,3.0,3.0,15.0,11.0,14.0,,1.0,2.0,,,1.0,,13.0,6.0,15.0,,,5.0,,,505
2019-08-30,Northwestern Wildcats,UCLA,Home,Loss,0,1,1,,,17.0,7.0,7.0,,,4.0,,,1.0,2.0,14.0,4.0,9.0,,,7.0,,,509
2019-09-01,Northwestern Wildcats,Pittsburgh,Home,Win,1,0,,1.0,1.0,10.0,4.0,12.0,,2.0,4.0,,,,,15.0,8.0,13.0,,3.0,8.0,,,509
2019-09-06,Northwestern Wildcats,Lehigh,Home,Loss,0,2,,,,6.0,4.0,13.0,,2.0,3.0,,,2.0,2.0,15.0,7.0,16.0,,,4.0,,,509
2019-09-08,Northwestern Wildcats,Bowling Green,Home,Loss,0,3,,,,9.0,4.0,11.0,,,9.0,,,3.0,2.0,8.0,6.0,11.0,,,4.0,1.0,1.0,509
2019-09-12,Northwestern Wildcats,Western Ill.,Away,Win,3,2,,3.0,4.0,13.0,6.0,16.0,,1.0,5.0,1.0,1.0,2.0,,7.0,4.0,13.0,1.0,,5.0,,,509
2019-09-15,Northwestern Wildcats,Eastern Ill.,Home,Win,1,0,,1.0,2.0,7.0,4.0,12.0,,2.0,7.0,,,,,2.0,,8.0,,2.0,4.0,,,509
2019-09-20,Northwestern Wildcats,Maryland,Away,Win,3,1,,3.0,1.0,8.0,5.0,15.0,,,4.0,,,1.0,1.0,10.0,4.0,15.0,,2.0,5.0,,,509
2019-09-24,Northwestern Wildcats,UIC,Home,Win,2,1,1,2.0,2.0,6.0,4.0,14.0,,1.0,5.0,,,1.0,1.0,11.0,4.0,17.0,1.0,2.0,4.0,,,509
2019-09-28,Northwestern Wildcats,Ohio St.,Home,Draw,0,0,2,,,11.0,3.0,7.0,,1.0,10.0,,,,,7.0,3.0,9.0,,3.0,3.0,,,509
2019-10-01,Northwestern Wildcats,Indiana,Home,Loss,1,3,,1.0,1.0,9.0,3.0,5.0,,,3.0,,,3.0,1.0,11.0,5.0,3.0,,,3.0,,,509
2019-10-06,Northwestern Wildcats,Michigan,Away,Loss,0,3,,,,6.0,1.0,9.0,,,6.0,,,3.0,5.0,17.0,7.0,17.0,,2.0,5.0,,,509
2019-10-09,Northwestern Wildcats,Loyola Chicago,Home,Loss,0,2,,,,3.0,,7.0,1.0,1.0,3.0,,,2.0,1.0,11.0,5.0,4.0,,1.0,4.0,,,509
2019-10-12,Northwestern Wildcats,Penn St.,Away,Loss,2,3,1,2.0,,6.0,2.0,9.0,1.0,,4.0,,,3.0,3.0,26.0,10.0,13.0,,1.0,11.0,,,509
2019-10-20,Northwestern Wildcats,Rutgers,Home,Win,2,0,,2.0,1.0,8.0,2.0,8.0,,2.0,4.0,,,,,3.0,2.0,12.0,,1.0,4.0,,,509
2019-10-25,Northwestern Wildcats,Michigan St.,Home,Win,1,0,,1.0,1.0,6.0,3.0,8.0,,1.0,4.0,,,,,8.0,1.0,16.0,,2.0,5.0,,,509
2019-10-30,Northwestern Wildcats,Wisconsin,Away,Draw,0,0,,,,3.0,,8.0,,,,,,,,7.0,2.0,10.0,,,6.0,,,509
2019-11-01,Northwestern Wildcats,Marian (WI),Home,Win,7,0,,7.0,10.0,20.0,15.0,10.0,,,11.0,,,,,1.0,,7.0,,,1.0,,,509
2019-11-10,Northwestern Wildcats,Maryland,Home,Loss,0,1,,,,6.0,5.0,10.0,,,7.0,,,1.0,,8.0,3.0,7.0,,,7.0,,,509
2019-08-31,Notre Dame Fighting Irish,Saint Louis,Away,Win,3,2,,3.0,4.0,8.0,5.0,19.0,,2.0,3.0,,,2.0,2.0,11.0,4.0,11.0,,1.0,3.0,,,513
2019-09-06,Notre Dame Fighting Irish,Seattle U,Home,Win,4,2,,4.0,3.0,10.0,5.0,15.0,,2.0,8.0,,,2.0,2.0,17.0,4.0,12.0,,3.0,4.0,,,513
2019-09-08,Notre Dame Fighting Irish,Denver,Home,Win,1,0,,1.0,1.0,12.0,3.0,21.0,,1.0,8.0,,,,,8.0,1.0,11.0,,1.0,5.0,,,513
2019-09-13,Notre Dame Fighting Irish,Clemson,Home,Loss,2,4,,2.0,,5.0,4.0,19.0,,2.0,4.0,,,4.0,3.0,15.0,5.0,17.0,,1.0,4.0,,,513
2019-09-17,Notre Dame Fighting Irish,Indiana,Away,Draw,1,1,2,1.0,1.0,8.0,3.0,17.0,,2.0,9.0,,,1.0,2.0,25.0,8.0,4.0,,,13.0,,,513
2019-09-20,Notre Dame Fighting Irish,North Carolina,Away,Loss,0,2,,,,7.0,1.0,12.0,,1.0,2.0,,,2.0,2.0,15.0,6.0,9.0,,1.0,13.0,,,513
2019-09-24,Notre Dame Fighting Irish,Michigan St.,Away,Win,1,0,,1.0,1.0,13.0,4.0,11.0,,,7.0,,,,,8.0,3.0,11.0,,,6.0,,,513
2019-09-27,Notre Dame Fighting Irish,Virginia,Home,Loss,0,1,,,,12.0,2.0,15.0,,2.0,4.0,,,1.0,,9.0,1.0,8.0,,1.0,6.0,1.0,1.0,513
2019-10-01,Notre Dame Fighting Irish,DePaul,Home,Win,1,0,,1.0,,18.0,4.0,14.0,,2.0,12.0,,,,,2.0,,15.0,,2.0,1.0,,,513
2019-10-04,Notre Dame Fighting Irish,NC State,Away,Loss,0,2,,,,8.0,2.0,18.0,,,4.0,,,2.0,2.0,13.0,6.0,12.0,,,6.0,,,513
2019-10-08,Notre Dame Fighting Irish,Purdue Fort Wayne,Home,Win,8,0,,8.0,7.0,29.0,16.0,15.0,,,15.0,,,,,4.0,1.0,9.0,,,3.0,,,513
2019-10-11,Notre Dame Fighting Irish,Duke,Home,Win,1,0,,1.0,1.0,15.0,4.0,13.0,,1.0,6.0,,,,,6.0,1.0,10.0,,3.0,5.0,,,513
2019-10-18,Notre Dame Fighting Irish,Virginia Tech,Away,Loss,1,2,,1.0,,7.0,3.0,18.0,,1.0,8.0,,,2.0,1.0,19.0,10.0,15.0,,2.0,5.0,1.0,1.0,513
2019-10-22,Notre Dame Fighting Irish,Michigan,Home,Loss,0,1,,,,9.0,5.0,20.0,1.0,2.0,3.0,,,1.0,,13.0,5.0,14.0,,,2.0,1.0,1.0,513
2019-10-26,Notre Dame Fighting Irish,Wake Forest,Away,Win,1,0,,1.0,,4.0,1.0,11.0,,,2.0,,,,,17.0,5.0,13.0,,,13.0,,,513
2019-11-01,Notre Dame Fighting Irish,Pittsburgh,Home,Win,1,0,,1.0,1.0,5.0,3.0,12.0,,1.0,1.0,,,,,15.0,2.0,9.0,,3.0,9.0,,,513
2019-11-05,Notre Dame Fighting Irish,Boston College,Home,Win,2,1,2,2.0,1.0,16.0,5.0,8.0,,1.0,12.0,,,1.0,,10.0,3.0,20.0,,3.0,5.0,,,513
2019-11-10,Notre Dame Fighting Irish,Clemson,Away,Loss,0,3,,,,5.0,3.0,11.0,1.0,1.0,2.0,,,3.0,2.0,32.0,9.0,11.0,,1.0,11.0,1.0,1.0,513
2019-11-21,Notre Dame Fighting Irish,Wright St.,Home,Loss,2,3,,2.0,2.0,19.0,7.0,13.0,,1.0,6.0,,,3.0,2.0,14.0,5.0,10.0,,,6.0,,,513
2019-08-30,Oakland Golden Grizzlies,Robert Morris,Away,Win,5,1,,5.0,3.0,23.0,15.0,14.0,,,8.0,,,1.0,,10.0,4.0,9.0,,,6.0,1.0,1.0,514
2019-09-01,Oakland Golden Grizzlies,Duquesne,Away,Loss,0,1,,,,24.0,8.0,9.0,,2.0,12.0,,,1.0,1.0,12.0,4.0,11.0,,2.0,4.0,,,514
2019-09-06,Oakland Golden Grizzlies,Western Ill.,Away,Win,3,1,,3.0,2.0,13.0,7.0,12.0,,,7.0,,,1.0,,8.0,4.0,13.0,,1.0,7.0,,,514
2019-09-08,Oakland Golden Grizzlies,Bradley,Away,Draw,2,2,2,2.0,3.0,13.0,5.0,19.0,,6.0,6.0,,,2.0,1.0,7.0,4.0,16.0,1.0,4.0,2.0,,,514
2019-09-14,Oakland Golden Grizzlies,Cleveland St.,Home,Win,1,0,,1.0,2.0,9.0,2.0,25.0,,3.0,6.0,,,,,6.0,2.0,15.0,,2.0,3.0,,,514
2019-09-17,Oakland Golden Grizzlies,Michigan,Away,Loss,0,2,,,,5.0,2.0,15.0,,3.0,1.0,,,2.0,4.0,15.0,9.0,14.0,,2.0,5.0,,,514
2019-09-21,Oakland Golden Grizzlies,Green Bay,Away,Win,3,0,,3.0,5.0,10.0,5.0,10.0,,1.0,2.0,,,,,7.0,2.0,1.0,,,2.0,,,514
2019-09-24,Oakland Golden Grizzlies,DePaul,Home,Loss,0,1,,,,21.0,4.0,13.0,,,5.0,,,1.0,1.0,6.0,2.0,11.0,,,5.0,,,514
2019-09-28,Oakland Golden Grizzlies,Detroit Mercy,Home,Draw,1,1,2,1.0,2.0,10.0,3.0,17.0,,3.0,10.0,,,1.0,,12.0,3.0,24.0,1.0,4.0,2.0,1.0,1.0,514
2019-10-05,Oakland Golden Grizzlies,Wright St.,Away,Win,3,2,1,3.0,1.0,16.0,6.0,16.0,,,3.0,,,2.0,1.0,13.0,9.0,9.0,,1.0,3.0,1.0,1.0,514
2019-10-09,Oakland Golden Grizzlies,Western Mich.,Home,Loss,2,3,,2.0,,9.0,5.0,11.0,,2.0,2.0,,,3.0,4.0,9.0,3.0,7.0,,,5.0,,,514
2019-10-12,Oakland Golden Grizzlies,IU Indy,Home,Win,4,0,,4.0,4.0,21.0,10.0,10.0,,,11.0,1.0,1.0,,,6.0,2.0,9.0,,2.0,2.0,,,514
2019-10-15,Oakland Golden Grizzlies,Dayton,Away,Loss,0,3,,,,9.0,3.0,11.0,1.0,1.0,8.0,,,3.0,5.0,18.0,10.0,5.0,,,7.0,,,514
2019-10-19,Oakland Golden Grizzlies,UIC,Away,Loss,2,3,1,2.0,1.0,14.0,9.0,11.0,1.0,2.0,4.0,,,3.0,3.0,21.0,13.0,13.0,,1.0,10.0,,1.0,514
2019-10-22,Oakland Golden Grizzlies,Michigan St.,Home,Win,1,0,,1.0,2.0,8.0,3.0,12.0,,2.0,3.0,,,,,11.0,2.0,10.0,,1.0,4.0,,,514
2019-10-29,Oakland Golden Grizzlies,Marshall,Home,Loss,1,2,,1.0,1.0,9.0,3.0,7.0,,1.0,6.0,,,2.0,1.0,14.0,6.0,5.0,,1.0,4.0,,,514
2019-11-02,Oakland Golden Grizzlies,Milwaukee,Home,Draw,0,0,2,,,9.0,3.0,14.0,,2.0,4.0,,,,,11.0,1.0,14.0,,,7.0,,,514
2019-11-08,Oakland Golden Grizzlies,Northern Ky.,Away,Loss,1,3,,1.0,,13.0,6.0,15.0,,,5.0,,,3.0,3.0,15.0,11.0,14.0,,1.0,2.0,,,514
2019-11-14,Oakland Golden Grizzlies,Wright St.,Home,Loss,1,4,,1.0,1.0,24.0,8.0,4.0,,1.0,9.0,,1.0,4.0,4.0,17.0,14.0,13.0,,,4.0,,,514
2019-08-30,Ohio St. Buckeyes,CSUN,Home,Loss,3,4,,3.0,1.0,16.0,9.0,12.0,,3.0,5.0,,1.0,4.0,4.0,10.0,6.0,13.0,,5.0,3.0,,,518
2019-09-01,Ohio St. Buckeyes,UIC,Home,Win,1,0,,1.0,2.0,14.0,7.0,14.0,,2.0,6.0,,,,,7.0,2.0,16.0,1.0,2.0,7.0,,,518
2019-09-06,Ohio St. Buckeyes,Dayton,Away,Win,1,0,1,1.0,1.0,7.0,3.0,17.0,,3.0,5.0,,2.0,,,12.0,4.0,22.0,,2.0,10.0,,,518
2019-09-08,Ohio St. Buckeyes,Eastern Ill.,Home,Win,3,2,,3.0,4.0,23.0,8.0,14.0,,,8.0,,,2.0,1.0,5.0,1.0,16.0,,2.0,2.0,1.0,1.0,518
2019-09-13,Ohio St. Buckeyes,Bowling Green,Away,Win,2,1,,2.0,1.0,12.0,7.0,13.0,,,10.0,,,1.0,1.0,9.0,2.0,8.0,,1.0,1.0,,,518
2019-09-17,Ohio St. Buckeyes,South Fla.,Away,Win,2,0,,2.0,2.0,6.0,4.0,9.0,,1.0,7.0,,,,,14.0,5.0,8.0,,2.0,2.0,,,518
2019-09-21,Ohio St. Buckeyes,Penn St.,Home,Loss,1,2,1,1.0,1.0,16.0,6.0,10.0,,,4.0,,,2.0,2.0,12.0,5.0,11.0,,2.0,4.0,,,518
2019-09-24,Ohio St. Buckeyes,West Virginia,Home,Loss,1,4,,1.0,1.0,8.0,2.0,22.0,,1.0,5.0,,,4.0,2.0,12.0,4.0,16.0,,2.0,4.0,1.0,1.0,518
2019-09-28,Ohio St. Buckeyes,Northwestern,Away,Draw,0,0,2,,,7.0,3.0,9.0,,3.0,3.0,,,,,11.0,3.0,7.0,,1.0,10.0,,,518
2019-10-02,Ohio St. Buckeyes,Michigan,Home,Loss,0,2,,,,11.0,4.0,14.0,,1.0,6.0,,,2.0,2.0,8.0,3.0,16.0,,1.0,9.0,,,518
2019-10-06,Ohio St. Buckeyes,Rutgers,Away,Win,1,0,,1.0,1.0,10.0,3.0,11.0,,1.0,7.0,,,,,12.0,6.0,14.0,,,5.0,,,518
2019-10-12,Ohio St. Buckeyes,Cleveland St.,Home,Loss,2,3,,2.0,1.0,18.0,6.0,10.0,,1.0,10.0,1.0,1.0,3.0,3.0,10.0,5.0,13.0,,6.0,4.0,,,518
2019-10-16,Ohio St. Buckeyes,Kentucky,Away,Loss,1,2,,1.0,1.0,6.0,1.0,12.0,,,3.0,,,2.0,1.0,19.0,6.0,10.0,,1.0,7.0,,,518
