season,team,team_id,full_name,roster_name,first_name,last_name,yr,pos,number,ht,gp,gs,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,corners,pk,pk_att,gwg
2025,UNLV Rebels,465,Nick Legendre,Nick Legendre,Nick,Legendre,Jr,F,13,59,16,13,2,NA,22,4,16,NA,NA,NA,NA,1,NA
2025,UNLV Rebels,465,Bryce Allred,Bryce Allred,Bryce,Allred,Jr,F,14,NA,15,2,4,1,10,5,10,NA,1,NA,NA,NA,1
2025,UNLV Rebels,465,Sawyer Crisostomo,Sawyer Crisostomo,Sawyer,Crisostomo,So,D,26,NA,15,2,NA,3,4,2,7,NA,1,NA,NA,NA,NA
2025,UNLV Rebels,465,Scott Chavira Robles,Scott Chavira Robles,Scott,Chavira Robles,Fr,D,18,NA,15,12,NA,1,2,1,5,NA,2,NA,NA,NA,NA
2025,UNLV Rebels,465,Joaquin Eisenberg,Joaquin Eisenberg,Joaquin,Eisenberg,So,M,8,58,15,12,NA,2,6,2,12,NA,NA,NA,NA,NA,NA
2025,UNLV Rebels,465,Thomas Lebeuf,Thomas Lebeuf,Thomas,Lebeuf,So,D,3,NA,14,6,NA,2,7,2,6,NA,2,NA,NA,NA,NA
2025,UNLV Rebels,465,Kai Merrill,Kai Merrill,Kai,Merrill,Jr,M,11,NA,14,10,1,NA,8,5,13,NA,1,NA,NA,NA,NA
2025,UNLV Rebels,465,Mikah Madrid,Mikah Madrid,Mikah,Madrid,Jr,MD,15,NA,12,6,NA,1,6,NA,7,NA,3,NA,NA,NA,NA
2025,UNLV Rebels,465,Benjamin Wallis,Benjamin Wallis,Benjamin,Wallis,Fr,D,12,NA,10,10,2,NA,5,3,10,NA,NA,NA,NA,NA,NA
2025,UNLV Rebels,465,Manolo Vazquez,Manolo Vazquez,Manolo,Vazquez,So,M,2,NA,10,9,2,NA,4,3,4,NA,1,NA,NA,NA,NA
2025,UNLV Rebels,465,Jayse Rand,Jayse Rand,Jayse,Rand,Fr,M,23,NA,8,0,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA
2025,UNLV Rebels,465,Lucas Gelebart,Lucas Gelebart,Lucas,Gelebart,Jr,FM,7,NA,7,6,NA,1,3,1,5,NA,1,NA,NA,NA,NA
2025,UNLV Rebels,465,Santi Hanus,Santi Hanus,Santi,Hanus,Jr,D,4,NA,6,6,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA
2025,UNLV Rebels,465,Angello Ssempijja,Angello Ssempijja,Angello,Ssempijja,So,D,25,NA,6,4,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA
2025,UNLV Rebels,465,Claudio Lopez Alos,Claudio Lopez Alos,Claudio,Lopez Alos,So,F,20,NA,5,0,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA
2025,UNLV Rebels,465,Cesar Carbajal,Cesar Carbajal,Cesar,Carbajal,Jr,D,5,NA,3,0,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA
2025,UNLV Rebels,465,Yuto Oketani,Yuto Oketani,Yuto,Oketani,So,M,22,NA,3,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Henry Burt,Henry Burt,Henry,Burt,Fr,M,16,60,19,18,1,NA,14,4,35,NA,5,NA,NA,NA,1
2025,USC Upstate Spartans,10411,Jorhan Chopin,Jorhan Chopin,Jorhan,Chopin,Sr,M,10,62,19,19,NA,1,10,2,17,NA,3,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Justin Vallejo,Justin Vallejo,Justin,Vallejo,Jr,M,12,58,19,13,NA,NA,14,2,18,NA,1,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Teun van der Donk,Teun van der Donk,Teun,van der Donk,Sr,D,26,510,19,16,NA,NA,5,1,10,NA,NA,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Oskar Kaufmann,Oskar Kaufmann,Oskar,Kaufmann,So,F,7,62,19,19,11,1,36,20,20,NA,4,NA,1,1,2
2025,USC Upstate Spartans,10411,Jarrett Wuerslin,Jarrett Wuerslin,Jarrett,Wuerslin,So,GK,1,61,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Vitalis Takawira Jr,Vitalis Takawira Jr,Vitalis,Takawira Jr,Sr,F,98,58,18,18,3,10,30,13,11,NA,3,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Itamar Biton,Itamar Biton,Itamar,Biton,Fr,D,3,57,18,12,NA,NA,2,NA,13,NA,6,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Oscar Kelly,Oscar Kelly,Oscar,Kelly,Fr,M,9,59,18,17,4,4,30,15,21,NA,2,NA,1,1,1
2025,USC Upstate Spartans,10411,Josh Zawlocki,Josh Zawlocki,Josh,Zawlocki,Fr,F,33,510,18,1,2,NA,14,5,12,NA,NA,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Hilmar Hilmarsson,Hilmar Hilmarsson,Hilmar,Hilmarsson,Fr,D,4,68,16,15,1,NA,4,3,15,NA,5,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Lucas Bergfors,Lucas Bergfors,Lucas,Bergfors,Fr,F,11,510,15,7,3,3,20,9,13,NA,3,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Ewan Tomas,Ewan Tomas,Ewan,Tomas,So,D,5,60,15,15,NA,NA,9,NA,20,NA,NA,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Caedon Reynolds,Caedon Reynolds,Caedon,Reynolds,Fr,FM,29,510,15,1,2,1,17,4,8,NA,1,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Tolu Fabamifobee,Tolu Fabamifobee,Tolu,Fabamifobee,Fr,M,19,57,14,0,1,NA,9,4,6,NA,2,NA,NA,NA,1
2025,USC Upstate Spartans,10411,Jacob Cromedy,Jacob Cromedy,Jacob,Cromedy,Fr,D,25,58,14,7,NA,NA,9,1,5,NA,4,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Mikey Gropper,Mikey Gropper,Mikey,Gropper,Fr,D,2,58,13,1,NA,1,1,1,2,NA,2,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Luke Marin,Luke Marin,Luke,Marin,Jr,M,28,56,13,1,NA,2,8,2,6,NA,4,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Logan Grasso,Logan Grasso,Logan,Grasso,Fr,D,30,60,10,6,NA,NA,2,1,10,NA,2,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Ollie West,Ollie West,Ollie,West,Jr,D,15,60,6,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Xibbe Willem Van Hattem,Xibbe Willem Van Hattem,Xibbe Willem,Van Hattem,Fr,M,8,60,5,0,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Oliver Stokkedal,Oliver Stokkedal,Oliver,Stokkedal,Fr,M,18,60,4,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,BJ Ruzmir,BJ Ruzmir,BJ,Ruzmir,Sr,M,6,60,3,3,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Theodor Christoffersen,Theodor Christoffersen,Theodor,Christoffersen,Fr,D,13,62,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Jesus Rondon,Jesus Rondon,Jesus,Rondon,Sr,GK,0,60,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Guy Ellis,Guy Ellis,Guy,Ellis,Sr,D,35,510,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Samuel Sykes,Samuel Sykes,Samuel,Sykes,Fr,F,20,58,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,USC Upstate Spartans,10411,Alex Matin,Alex Matin,Alex,Matin,So,M,14,510,1,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Tanner Dutra,Tanner Dutra,Tanner,Dutra,So,MD,23,64,16,16,2,1,6,4,7,NA,3,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Colby Lee,Colby Lee,Colby,Lee,Sr,D,25,58,16,15,2,4,10,4,13,NA,2,NA,NA,NA,1
2025,Utah Tech Trailblazers,30095,Tyson Nguyen,Tyson Nguyen,Tyson,Nguyen,Sr,M,6,57,16,16,1,NA,10,3,6,NA,3,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Taylor Rogers,Taylor Rogers,Taylor,Rogers,So,F,18,510,16,16,7,5,23,13,17,NA,1,NA,2,2,2
2025,Utah Tech Trailblazers,30095,Anthony Godinez,Anthony Godinez,Anthony,Godinez,Sr,D,3,510,15,15,1,NA,10,3,10,NA,2,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Jacob Cinelli,Jacob Cinelli,Jacob,Cinelli,Fr,M,22,55,15,10,NA,2,13,6,36,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Oliver Stone,Oliver Stone,Oliver,Stone,Sr,M,24,510,15,6,NA,NA,3,1,5,NA,NA,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Landon Huebner,Landon Huebner,Landon,Huebner,Jr,M,20,63,15,0,NA,NA,6,3,9,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Jerod Allen,Jerod Allen,Jerod,Allen,Sr,M,8,60,15,15,NA,2,11,4,9,1,NA,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Stetson Coy,Stetson Coy,Stetson,Coy,Fr,F,36,62,14,5,1,1,7,2,16,1,4,NA,NA,NA,1
2025,Utah Tech Trailblazers,30095,Miguel Regino,Miguel Regino,Miguel,Regino,Jr,D,2,511,13,8,NA,1,6,2,15,1,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Dunes Nielsen,Dunes Nielsen,Dunes,Nielsen,So,M,21,511,13,12,5,1,28,15,18,NA,NA,NA,1,1,NA
2025,Utah Tech Trailblazers,30095,Andre Saucedo,Andre Saucedo,Andre,Saucedo,Jr,FM,28,60,11,3,NA,1,7,4,10,NA,NA,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Luca Campoli,Luca Campoli,Luca,Campoli,Fr,GK,1,61,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Cihan Caliskan,Cihan Caliskan,Cihan,Caliskan,Jr,D,5,60,10,9,NA,NA,3,2,14,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Denilson Velasquez,Denilson Velasquez,Denilson,Velasquez,So,M,10,58,10,7,NA,1,4,1,9,NA,2,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Elijah Dinkel,Elijah Dinkel,Elijah,Dinkel,So,F,19,511,10,2,NA,NA,3,2,5,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Zach Taylor,Zach Taylor,Zach,Taylor,Fr,M,13,510,10,0,NA,1,1,NA,11,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Mitch Williams,Mitch Williams,Mitch,Williams,Fr,MD,26,60,10,0,2,1,3,2,4,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Brandon Khedoo,Brandon Khedoo,Brandon,Khedoo,Fr,M,14,510,7,0,1,NA,2,1,3,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Stockton Short,Stockton Short,Stockton,Short,Sr,GK,12,63,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Sami Cuevas,Sami Cuevas,Sami,Cuevas,Jr,F,7,56,6,4,NA,3,5,3,11,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Cole Bradley,Cole Bradley,Cole,Bradley,Sr,D,4,62,6,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Angel Robles,Angel Robles,Angel,Robles,Fr,D,15,62,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Tanner Dutra,Tanner Dutra,Tanner,Dutra,So,MD,23,64,16,16,2,1,6,4,7,NA,3,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Taylor Rogers,Taylor Rogers,Taylor,Rogers,So,F,18,510,16,16,7,5,23,13,17,NA,1,NA,2,2,2
2025,Utah Tech Trailblazers,30095,Tyson Nguyen,Tyson Nguyen,Tyson,Nguyen,Sr,M,6,57,16,16,1,NA,10,3,6,NA,3,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Colby Lee,Colby Lee,Colby,Lee,Sr,D,25,58,16,15,2,4,10,4,13,NA,2,NA,NA,NA,1
2025,Utah Tech Trailblazers,30095,Anthony Godinez,Anthony Godinez,Anthony,Godinez,Sr,D,3,510,15,15,1,NA,10,3,10,NA,2,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Oliver Stone,Oliver Stone,Oliver,Stone,Sr,M,24,510,15,6,NA,NA,3,1,5,NA,NA,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Jacob Cinelli,Jacob Cinelli,Jacob,Cinelli,Fr,M,22,55,15,10,NA,2,13,6,36,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Landon Huebner,Landon Huebner,Landon,Huebner,Jr,M,20,63,15,0,NA,NA,6,3,9,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Jerod Allen,Jerod Allen,Jerod,Allen,Sr,M,8,60,15,15,NA,2,11,4,9,1,NA,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Stetson Coy,Stetson Coy,Stetson,Coy,Fr,F,36,62,14,5,1,1,7,2,16,1,4,NA,NA,NA,1
2025,Utah Tech Trailblazers,30095,Miguel Regino,Miguel Regino,Miguel,Regino,Jr,D,2,511,13,8,NA,1,6,2,15,1,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Dunes Nielsen,Dunes Nielsen,Dunes,Nielsen,So,M,21,511,13,12,5,1,28,15,18,NA,NA,NA,1,1,NA
2025,Utah Tech Trailblazers,30095,Andre Saucedo,Andre Saucedo,Andre,Saucedo,Jr,FM,28,60,11,3,NA,1,7,4,10,NA,NA,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Luca Campoli,Luca Campoli,Luca,Campoli,Fr,GK,1,61,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Denilson Velasquez,Denilson Velasquez,Denilson,Velasquez,So,M,10,58,10,7,NA,1,4,1,9,NA,2,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Elijah Dinkel,Elijah Dinkel,Elijah,Dinkel,So,F,19,511,10,2,NA,NA,3,2,5,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Zach Taylor,Zach Taylor,Zach,Taylor,Fr,M,13,510,10,0,NA,1,1,NA,11,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Cihan Caliskan,Cihan Caliskan,Cihan,Caliskan,Jr,D,5,60,10,9,NA,NA,3,2,14,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Mitch Williams,Mitch Williams,Mitch,Williams,Fr,MD,26,60,10,0,2,1,3,2,4,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Brandon Khedoo,Brandon Khedoo,Brandon,Khedoo,Fr,M,14,510,7,0,1,NA,2,1,3,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Stockton Short,Stockton Short,Stockton,Short,Sr,GK,12,63,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Cole Bradley,Cole Bradley,Cole,Bradley,Sr,D,4,62,6,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Sami Cuevas,Sami Cuevas,Sami,Cuevas,Jr,F,7,56,6,4,NA,3,5,3,11,NA,1,NA,NA,NA,NA
2025,Utah Tech Trailblazers,30095,Angel Robles,Angel Robles,Angel,Robles,Fr,D,15,62,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Eduardo De Oliveira,Eduardo De Oliveira,Eduardo,De Oliveira,Jr,M,10,510,10,9,5,NA,13,9,19,NA,3,NA,NA,NA,1
2025,UTRGV Vaqueros,536,Alexis Gonzalez,Alexis Gonzalez,Alexis,Gonzalez,Sr,GK,1,62,10,10,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Sora Noda,Sora Noda,Sora,Noda,Sr,F,16,56,10,5,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Michael Chaves,Michael Chaves,Michael,Chaves,Fr,F,13,59,10,8,NA,2,11,7,8,NA,NA,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Ramon Zuniga,Ramon Zuniga,Ramon,Zuniga,Fr,D,20,61,10,7,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Mouhamed Pouye,Mouhamed Pouye,Mouhamed,Pouye,Jr,F,7,57,10,10,1,1,12,6,19,NA,3,NA,1,1,NA
2025,UTRGV Vaqueros,536,Malang Mandiang,Malang Mandiang,Malang,Mandiang,So,F,11,55,9,6,2,NA,6,3,15,NA,1,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Diogo Mendonca Bastos,Diogo Mendonca Bastos,Diogo,Mendonca Bastos,Sr,D,27,59,9,5,NA,1,8,5,2,NA,1,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Ezekiel Oswald,Ezekiel Oswald,Ezekiel,Oswald,Sr,D,17,511,9,6,NA,NA,NA,NA,10,1,1,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Arev Vera,Arev Vera,Arev,Vera,Jr,D,24,61,8,8,NA,NA,1,1,3,1,2,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Sota Matsuo,Sota Matsuo,Sota,Matsuo,Sr,F,15,61,8,6,1,2,3,2,7,NA,1,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Urvan Boscher,Urvan Boscher,Urvan,Boscher,So,D,5,60,8,8,NA,NA,1,NA,7,NA,2,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Jonah Gasho,Jonah Gasho,Jonah,Gasho,So,,3,56,8,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Dylan Hernandez,Dylan Hernandez,Dylan,Hernandez,Fr,M,19,56,8,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Diego Rivera,Diego Rivera,Diego,Rivera,Fr,D,21,55,8,7,NA,NA,4,3,3,NA,2,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Koren Klein,Koren Klein,Koren,Klein,So,F,9,60,8,3,1,NA,8,3,1,NA,1,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Micah Nelson,Micah Nelson,Micah,Nelson,Fr,M,12,510,7,2,NA,NA,2,2,5,NA,2,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Emiliano Abboud,Emiliano Abboud,Emiliano,Abboud,Jr,M,18,58,7,2,1,NA,7,4,2,1,NA,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Mads Dahl,Mads Dahl,Mads,Dahl,Fr,M,6,60,5,2,NA,NA,2,1,7,NA,1,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Daniel Flores,Daniel Flores,Daniel,Flores,Jr,M,25,59,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Obieda Jarah,Obieda Jarah,Obieda,Jarah,So,D,4,60,4,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2025,UTRGV Vaqueros,536,Yoav Paltin,Yoav Paltin,Yoav,Paltin,Fr,GK,0,60,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,VCU Rams,740,Andrey Salmeron,Andrey Salmeron,Andrey,Salmeron,Jr,M,10,510,17,17,2,4,33,12,25,NA,2,NA,NA,1,NA
2025,VCU Rams,740,Trevor Maloney,Trevor Maloney,Trevor,Maloney,Jr,GK,0,61,17,16,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2025,VCU Rams,740,Andres Rodriguez,Andres Rodriguez,Andres,Rodriguez,Sr,M,6,58,17,17,NA,4,7,1,8,NA,4,NA,NA,NA,NA
2025,VCU Rams,740,Camilo Comi,Camilo Comi,Camilo,Comi,Sr,F,11,57,17,17,1,1,17,10,10,NA,3,NA,1,2,1
2025,VCU Rams,740,Mohammed Ibrahim,Mohammed Ibrahim,Mohammed,Ibrahim,So,M,14,57,17,17,3,NA,23,9,14,NA,3,NA,NA,NA,2
2025,VCU Rams,740,Moussa Ndiaye,Moussa Ndiaye,Moussa,Ndiaye,Sr,M,5,60,16,16,2,1,10,4,5,1,NA,NA,NA,NA,1
2025,VCU Rams,740,Lucas White,Lucas White,Lucas,White,Sr,M,17,510,16,7,1,3,9,4,14,2,1,NA,NA,NA,NA
2025,VCU Rams,740,Hayato Miyano,Hayato Miyano,Hayato,Miyano,Sr,D,26,58,16,16,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
2025,VCU Rams,740,Theo Drennan,Theo Drennan,Theo,Drennan,Sr,M,4,510,16,16,1,1,7,2,15,1,NA,NA,NA,NA,NA
2025,VCU Rams,740,Afonso Taborda,Afonso Taborda,Afonso,Taborda,Fr,M,19,59,15,1,1,NA,2,2,5,NA,NA,NA,NA,NA,NA
2025,VCU Rams,740,Nikita Hayes,Nikita Hayes,Nikita,Hayes,So,D,24,510,15,12,NA,2,15,9,7,NA,NA,NA,NA,NA,NA
2025,VCU Rams,740,Pedro Salmon,Pedro Salmon,Pedro,Salmon,Jr,D,3,61,15,13,NA,1,5,2,7,NA,1,NA,NA,NA,NA
2025,VCU Rams,740,Hakim Musabbah,Hakim Musabbah,Hakim,Musabbah,Fr,F,7,60,13,0,2,NA,15,4,5,1,NA,NA,NA,NA,NA
2025,VCU Rams,740,Deniss Hayes,Deniss Hayes,Deniss,Hayes,So,F,23,510,13,11,2,1,14,11,8,NA,1,NA,NA,NA,1
2025,VCU Rams,740,Kai Feng,Kai Feng,Kai,Feng,Jr,M,25,510,11,1,2,NA,4,3,1,NA,NA,NA,NA,NA,NA
2025,VCU Rams,740,Luca Estabio,Luca Estabio,Luca,Estabio,Fr,F,8,55,11,2,1,NA,14,4,13,1,1,NA,NA,NA,NA
2025,VCU Rams,740,Sulaiman Abdul-Mateen,Sulaiman Abdul-Mateen,Sulaiman,Abdul-Mateen,Jr,F,35,511,10,6,4,NA,12,10,10,NA,3,NA,NA,NA,1
2025,VCU Rams,740,Ty Johnson,Ty Johnson,Ty,Johnson,Sr,D,27,59,8,0,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA
2025,VCU Rams,740,Fabian Garita,Fabian Garita,Fabian,Garita,Fr,D,16,510,8,1,NA,NA,2,1,3,NA,2,NA,NA,NA,NA
2025,VCU Rams,740,Tetsunari Fujishiro,Tetsunari Fujishiro,Tetsunari,Fujishiro,So,M,22,58,4,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,VCU Rams,740,Manuel Monteiro,Manuel Monteiro,Manuel,Monteiro,Fr,GK,13,61,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,VCU Rams,740,Emmett Shea,Emmett Shea,Emmett,Shea,Jr,M,20,511,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Vermont Catamounts,738,Nick Lockermann,Nick Lockermann,Nick,Lockermann,Jr,D,10,511,17,17,2,2,13,5,11,NA,1,NA,NA,NA,1
2025,Vermont Catamounts,738,Niklas Herceg,Niklas Herceg,Niklas,Herceg,So,GK,1,66,17,17,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
2025,Vermont Catamounts,738,Ludvig af Ugglas,Ludvig af Ugglas,Ludvig,af Ugglas,Fr,D,25,63,17,14,1,1,5,3,23,NA,3,NA,NA,NA,1
2025,Vermont Catamounts,738,Marcell Papp,Marcell Papp,Marcell,Papp,Sr,F,18,58,17,7,1,4,12,6,8,NA,1,NA,NA,NA,NA
2025,Vermont Catamounts,738,Andrew Millar,Andrew Millar,Andrew,Millar,Jr,M,7,62,17,13,3,5,11,5,16,NA,2,NA,NA,NA,2
2025,Vermont Catamounts,738,Omar Robbana,Omar Robbana,Omar,Robbana,Fr,D,3,62,17,1,1,2,3,1,8,NA,NA,NA,NA,NA,NA
2025,Vermont Catamounts,738,Nicolas Loebus,Nicolas Loebus,Nicolas,Loebus,Fr,M,16,62,17,17,1,5,12,6,20,NA,3,NA,NA,NA,1
2025,Vermont Catamounts,738,Ryan Zellefrow,Ryan Zellefrow,Ryan,Zellefrow,So,M,27,510,17,15,3,4,16,7,8,NA,2,NA,NA,NA,1
2025,Vermont Catamounts,738,David Ismail,David Ismail,David,Ismail,Sr,F,13,64,16,16,8,2,40,16,26,NA,1,NA,NA,NA,4
2025,Vermont Catamounts,738,Toby Grant,Toby Grant,Toby,Grant,So,D,19,60,15,9,NA,2,2,NA,7,NA,2,NA,NA,NA,NA
2025,Vermont Catamounts,738,Connor Thompson,Connor Thompson,Connor,Thompson,Sr,M,6,60,15,2,NA,2,6,3,3,NA,1,NA,NA,NA,NA
2025,Vermont Catamounts,738,Nash Barlow,Nash Barlow,Nash,Barlow,Jr,M,12,510,14,2,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA
2025,Vermont Catamounts,738,Marcos Blasco Devesa,Marcos Blasco Devesa,Marcos,Blasco Devesa,Fr,M,14,511,14,5,NA,1,14,4,18,NA,4,NA,NA,NA,NA
2025,Vermont Catamounts,738,Rui Aoki,Rui Aoki,Rui,Aoki,Sr,D,35,62,13,13,1,NA,8,4,3,NA,2,NA,NA,NA,NA
2025,Vermont Catamounts,738,Philipp Kühn,Philipp Kühn,Philipp,Kühn,Fr,F,28,63,13,7,6,4,19,9,14,NA,2,NA,1,1,1
2025,Vermont Catamounts,738,Maximilian Kissel,Maximilian Kissel,Maximilian,Kissel,Sr,F,9,60,12,11,4,3,21,11,16,NA,NA,NA,NA,NA,NA
2025,Vermont Catamounts,738,Pieter Bultman,Pieter Bultman,Pieter,Bultman,Jr,D,24,63,11,6,NA,1,4,NA,5,NA,NA,NA,NA,NA,NA
2025,Vermont Catamounts,738,TJ Liquori,TJ Liquori,TJ,Liquori,Jr,F,11,60,11,0,1,NA,3,1,4,NA,NA,NA,NA,NA,NA
2025,Vermont Catamounts,738,Niels Hartman,Niels Hartman,Niels,Hartman,Sr,M,8,62,10,7,1,NA,3,1,11,NA,1,NA,NA,NA,1
2025,Vermont Catamounts,738,Gabriel Chavez,Gabriel Chavez,Gabriel,Chavez,So,M,2,57,10,2,1,1,3,2,4,NA,NA,NA,NA,NA,NA
2025,Vermont Catamounts,738,Jeremy Tsang,Jeremy Tsang,Jeremy,Tsang,Jr,M,31,511,9,1,NA,1,5,4,1,NA,1,NA,NA,NA,NA
2025,Vermont Catamounts,738,Bruno Imarenakhue,Bruno Imarenakhue,Bruno,Imarenakhue,Fr,F,26,62,9,0,NA,NA,2,NA,6,NA,1,NA,NA,NA,NA
