date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,corners,pk,pk_att,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_corners,defensive_pk,defensive_pk_att,team_id
2021-08-26,Seattle U Redhawks,Cal St. Fullerton,Home,Win,1,0,,1.0,,16.0,8.0,10.0,,3.0,3.0,,,,,6.0,2.0,10.0,,2.0,1.0,,,1356
2021-08-28,Seattle U Redhawks,UC Davis,Home,Win,3,1,,3.0,4.0,16.0,9.0,8.0,,1.0,3.0,,,1.0,1.0,17.0,10.0,9.0,,2.0,8.0,,,1356
2021-09-02,Seattle U Redhawks,Charlotte,Away,Loss,2,3,,2.0,1.0,9.0,3.0,14.0,,1.0,4.0,,,3.0,4.0,17.0,10.0,12.0,,4.0,12.0,,,1356
2021-09-06,Seattle U Redhawks,Duke,Away,Win,1,0,2,1.0,1.0,15.0,9.0,13.0,,5.0,1.0,,,,,22.0,6.0,10.0,,3.0,8.0,,,1356
2021-09-10,Seattle U Redhawks,Oregon St.,Home,Loss,1,2,,1.0,,6.0,3.0,11.0,,3.0,7.0,,,2.0,3.0,10.0,5.0,11.0,,2.0,6.0,,,1356
2021-09-12,Seattle U Redhawks,Dartmouth,Home,Win,3,2,1,3.0,4.0,18.0,7.0,12.0,,2.0,14.0,,,2.0,2.0,10.0,3.0,19.0,,1.0,4.0,,,1356
2021-09-17,Seattle U Redhawks,Portland,Away,Loss,2,3,,2.0,1.0,19.0,3.0,19.0,,1.0,6.0,,,3.0,2.0,14.0,5.0,13.0,,,4.0,2.0,2.0,1356
2021-09-20,Seattle U Redhawks,Washington,Home,Loss,1,2,1,1.0,2.0,13.0,6.0,16.0,,4.0,4.0,,,2.0,4.0,14.0,4.0,21.0,,3.0,6.0,,,1356
2021-09-25,Seattle U Redhawks,Grand Canyon,Away,Loss,0,1,,,,17.0,8.0,8.0,,3.0,14.0,,,1.0,1.0,13.0,4.0,17.0,,2.0,7.0,,,1356
2021-10-01,Seattle U Redhawks,UNLV,Home,Win,2,0,,2.0,1.0,17.0,13.0,16.0,,,7.0,1.0,1.0,,,12.0,9.0,11.0,,2.0,5.0,,,1356
2021-10-03,Seattle U Redhawks,Utah Tech,Home,Win,4,0,,4.0,4.0,23.0,10.0,14.0,,2.0,6.0,,,,,1.0,,9.0,,,2.0,,,1356
2021-10-07,Seattle U Redhawks,California Baptist,Away,Loss,1,2,1,1.0,,17.0,9.0,11.0,,2.0,8.0,,,2.0,3.0,16.0,8.0,10.0,,1.0,5.0,,,1356
2021-10-09,Seattle U Redhawks,Utah Valley,Away,Win,2,1,,2.0,2.0,5.0,3.0,8.0,,1.0,2.0,,,1.0,,17.0,3.0,6.0,,,3.0,,,1356
2021-10-16,Seattle U Redhawks,Air Force,Home,Win,2,1,,2.0,2.0,27.0,9.0,8.0,,1.0,9.0,,,1.0,2.0,13.0,6.0,10.0,,1.0,2.0,,,1356
2021-10-22,Seattle U Redhawks,UIW,Away,Loss,0,1,,,,8.0,,3.0,,1.0,7.0,,1.0,1.0,1.0,8.0,1.0,1.0,,3.0,4.0,,,1356
2021-10-24,Seattle U Redhawks,UTRGV,Away,Win,3,2,,3.0,3.0,8.0,6.0,9.0,,,1.0,1.0,1.0,2.0,1.0,20.0,9.0,13.0,,,5.0,,,1356
2021-10-29,Seattle U Redhawks,Houston Christian,Home,Win,4,0,,4.0,4.0,17.0,12.0,12.0,,1.0,6.0,,,,,7.0,4.0,12.0,,,,,,1356
2021-10-31,Seattle U Redhawks,Chicago St.,Home,Win,4,1,,4.0,2.0,11.0,8.0,12.0,,1.0,4.0,,1.0,1.0,,3.0,1.0,12.0,,3.0,,,,1356
2021-11-06,Seattle U Redhawks,San Jose St.,Home,Win,2,1,,2.0,2.0,9.0,3.0,11.0,,,6.0,,,1.0,1.0,19.0,9.0,10.0,,2.0,5.0,,,1356
2021-11-12,Seattle U Redhawks,Air Force,Home,Win,4,3,,4.0,2.0,27.0,14.0,16.0,,1.0,11.0,1.0,1.0,3.0,5.0,8.0,4.0,13.0,,1.0,3.0,,,1356
2021-11-14,Seattle U Redhawks,Grand Canyon,Away,Draw,2,2,3,2.0,2.0,11.0,4.0,13.0,,4.0,5.0,,,2.0,3.0,23.0,9.0,14.0,,6.0,7.0,,,1356
2021-11-18,Seattle U Redhawks,Portland,Away,Loss,2,3,,2.0,1.0,20.0,6.0,12.0,,2.0,10.0,,,3.0,4.0,9.0,4.0,17.0,,,2.0,,,1356
2021-08-26,Seton Hall Pirates,Temple,Home,Draw,0,0,3,,,17.0,6.0,18.0,,2.0,7.0,,1.0,,,11.0,2.0,18.0,,2.0,2.0,,,635
2021-08-30,Seton Hall Pirates,Delaware,Home,Win,4,2,,4.0,4.0,18.0,8.0,13.0,,1.0,6.0,1.0,1.0,2.0,2.0,17.0,8.0,19.0,,1.0,3.0,,1.0,635
2021-09-03,Seton Hall Pirates,NC State,Away,Win,3,1,,3.0,4.0,15.0,7.0,10.0,,2.0,6.0,,,1.0,1.0,11.0,5.0,10.0,,2.0,7.0,,,635
2021-09-06,Seton Hall Pirates,Virginia Tech,Home,Draw,3,3,2,3.0,5.0,25.0,10.0,15.0,,3.0,10.0,,,3.0,3.0,13.0,5.0,14.0,,3.0,3.0,,,635
2021-09-10,Seton Hall Pirates,NJIT,Home,Win,4,3,1,4.0,5.0,18.0,5.0,16.0,,2.0,10.0,,,3.0,3.0,14.0,8.0,9.0,,3.0,3.0,,,635
2021-09-14,Seton Hall Pirates,Army West Point,Away,Win,3,2,1,3.0,4.0,24.0,10.0,12.0,,2.0,9.0,,,2.0,2.0,15.0,6.0,9.0,,1.0,3.0,,,635
2021-09-18,Seton Hall Pirates,Providence,Home,Loss,2,3,,2.0,3.0,12.0,5.0,16.0,,1.0,6.0,,,3.0,5.0,15.0,7.0,16.0,,3.0,5.0,,,635
2021-09-24,Seton Hall Pirates,Marquette,Home,Loss,1,3,,1.0,2.0,17.0,2.0,10.0,,1.0,10.0,,,3.0,2.0,8.0,5.0,17.0,,3.0,4.0,,,635
2021-09-28,Seton Hall Pirates,Fordham,Away,Loss,2,3,1,2.0,,16.0,7.0,23.0,,4.0,8.0,2.0,2.0,3.0,3.0,14.0,5.0,16.0,,3.0,3.0,,,635
2021-10-06,Seton Hall Pirates,Georgetown,Home,Loss,2,4,,2.0,3.0,9.0,7.0,15.0,,6.0,,,,4.0,3.0,21.0,13.0,3.0,,1.0,3.0,,,635
2021-10-09,Seton Hall Pirates,Xavier,Home,Loss,0,1,,,,6.0,1.0,14.0,,1.0,4.0,,,1.0,2.0,8.0,2.0,8.0,,2.0,4.0,,,635
2021-10-13,Seton Hall Pirates,DePaul,Away,Win,1,0,,1.0,,17.0,5.0,20.0,,1.0,6.0,,,,,6.0,,11.0,,1.0,4.0,,,635
2021-10-16,Seton Hall Pirates,St. John's (NY),Away,Draw,0,0,2,,,5.0,2.0,22.0,1.0,4.0,3.0,,,,,16.0,2.0,25.0,,4.0,7.0,,,635
2021-10-20,Seton Hall Pirates,UConn,Home,Loss,0,1,,,,6.0,3.0,11.0,,,5.0,,,1.0,1.0,6.0,3.0,11.0,,1.0,3.0,,,635
2021-10-23,Seton Hall Pirates,Creighton,Away,Loss,1,3,,1.0,2.0,14.0,7.0,12.0,1.0,4.0,6.0,,,3.0,3.0,10.0,4.0,12.0,,3.0,4.0,,,635
2021-10-27,Seton Hall Pirates,Butler,Away,Win,3,2,,3.0,3.0,11.0,6.0,16.0,,3.0,4.0,,,2.0,2.0,20.0,7.0,11.0,,,3.0,,,635
2021-11-03,Seton Hall Pirates,Villanova,Away,Loss,0,1,,,,17.0,5.0,14.0,,1.0,6.0,,,1.0,2.0,11.0,7.0,10.0,,1.0,3.0,,,635
2021-08-26,Siena Saints,Sacred Heart,Home,Win,2,1,,2.0,1.0,11.0,6.0,6.0,,,7.0,,,1.0,,9.0,2.0,16.0,,1.0,4.0,,,639
2021-08-30,Siena Saints,UMass Lowell,Away,Loss,0,1,1,,,2.0,1.0,4.0,,1.0,6.0,,,1.0,1.0,15.0,6.0,7.0,,,6.0,,,639
2021-09-04,Siena Saints,Bryant,Away,Win,2,0,,2.0,3.0,13.0,3.0,21.0,,2.0,8.0,,,,,17.0,7.0,14.0,,1.0,9.0,,,639
2021-09-07,Siena Saints,Binghamton,Home,Loss,0,1,,,,7.0,3.0,8.0,1.0,3.0,6.0,,,1.0,,12.0,7.0,10.0,,2.0,5.0,1.0,1.0,639
2021-09-11,Siena Saints,Army West Point,Away,Loss,0,5,,,,6.0,3.0,8.0,,,9.0,,,5.0,4.0,18.0,9.0,12.0,,,8.0,,,639
2021-09-18,Siena Saints,Merrimack,Home,Win,2,1,,2.0,3.0,10.0,7.0,18.0,,,5.0,,,1.0,,15.0,8.0,11.0,,1.0,5.0,,,639
2021-09-21,Siena Saints,Vermont,Away,Draw,2,2,2,2.0,,10.0,3.0,12.0,1.0,3.0,3.0,,,2.0,1.0,34.0,14.0,18.0,,4.0,16.0,,,639
2021-09-25,Siena Saints,Brown,Home,Win,3,2,,3.0,6.0,6.0,3.0,10.0,,,3.0,,,2.0,4.0,15.0,3.0,9.0,,,8.0,,,639
2021-09-29,Siena Saints,Quinnipiac,Away,Loss,2,3,1,2.0,1.0,10.0,5.0,17.0,,,4.0,1.0,1.0,3.0,4.0,11.0,6.0,14.0,,2.0,3.0,1.0,2.0,639
2021-10-02,Siena Saints,Manhattan,Away,Win,1,0,,1.0,2.0,6.0,1.0,9.0,,2.0,9.0,,,,,10.0,4.0,10.0,,1.0,8.0,,,639
2021-10-06,Siena Saints,Saint Peter's,Home,Win,1,0,1,1.0,2.0,14.0,3.0,11.0,,,6.0,,,,,10.0,3.0,10.0,,,1.0,,,639
2021-10-09,Siena Saints,Fairfield,Home,Draw,2,2,2,2.0,4.0,17.0,5.0,9.0,,,7.0,,,2.0,2.0,9.0,3.0,7.0,,1.0,6.0,,,639
2021-10-13,Siena Saints,Niagara,Away,Loss,1,3,,1.0,,6.0,2.0,10.0,,1.0,7.0,,,3.0,4.0,22.0,15.0,11.0,,2.0,3.0,,,639
2021-10-20,Siena Saints,Iona,Away,Loss,1,3,,1.0,1.0,16.0,4.0,6.0,,1.0,6.0,,,3.0,6.0,12.0,4.0,12.0,,,5.0,,,639
2021-10-23,Siena Saints,Marist,Home,Draw,0,0,2,,,9.0,2.0,12.0,,1.0,5.0,,,,,24.0,11.0,20.0,,2.0,11.0,,,639
2021-10-27,Siena Saints,Canisius,Home,Win,5,1,,5.0,7.0,10.0,8.0,14.0,,,8.0,,,1.0,1.0,16.0,9.0,12.0,,,4.0,,,639
2021-10-30,Siena Saints,Rider,Away,Win,2,0,,2.0,2.0,5.0,3.0,10.0,,3.0,6.0,,,,,10.0,3.0,10.0,,2.0,2.0,,,639
2021-11-03,Siena Saints,Monmouth,Home,Win,2,1,,2.0,4.0,10.0,4.0,18.0,,1.0,5.0,,,1.0,1.0,8.0,4.0,7.0,,,5.0,,,639
2021-11-07,Siena Saints,Rider,Home,Loss,0,1,,,,9.0,4.0,15.0,,3.0,4.0,,,1.0,2.0,14.0,6.0,17.0,1.0,2.0,4.0,,,639
2021-08-26,South Carolina Gamecocks,Col. of Charleston,Home,Loss,0,1,1,,,11.0,5.0,17.0,,3.0,10.0,,,1.0,2.0,9.0,5.0,14.0,,2.0,5.0,,,648
2021-08-29,South Carolina Gamecocks,Winthrop,Home,Win,4,1,,4.0,6.0,16.0,8.0,8.0,,2.0,12.0,,,1.0,1.0,12.0,5.0,12.0,,2.0,4.0,,,648
2021-09-03,South Carolina Gamecocks,Clemson,Away,Loss,0,5,,,,5.0,1.0,12.0,2.0,3.0,2.0,,,5.0,6.0,32.0,12.0,6.0,,2.0,12.0,,,648
2021-09-07,South Carolina Gamecocks,Presbyterian,Home,Loss,1,2,,1.0,1.0,10.0,5.0,11.0,,2.0,9.0,,,2.0,2.0,9.0,4.0,14.0,,2.0,2.0,,,648
2021-09-11,South Carolina Gamecocks,Coastal Carolina,Home,Loss,1,4,,1.0,1.0,11.0,4.0,8.0,1.0,2.0,3.0,,,4.0,3.0,14.0,6.0,16.0,,5.0,1.0,,,648
2021-09-17,South Carolina Gamecocks,USC Upstate,Home,Loss,0,1,,,,13.0,6.0,9.0,,3.0,10.0,,,1.0,1.0,5.0,2.0,11.0,,2.0,2.0,,,648
2021-09-21,South Carolina Gamecocks,Mercer,Home,Win,2,1,,2.0,3.0,12.0,4.0,10.0,,2.0,1.0,,,1.0,1.0,7.0,4.0,8.0,,,8.0,,,648
2021-09-25,South Carolina Gamecocks,Charlotte,Away,Loss,0,3,,,,10.0,5.0,10.0,,1.0,9.0,,,3.0,2.0,18.0,6.0,11.0,,2.0,6.0,1.0,1.0,648
2021-09-28,South Carolina Gamecocks,Gardner-Webb,Home,Win,1,0,,1.0,,5.0,2.0,9.0,,2.0,4.0,,,,,7.0,2.0,15.0,,1.0,8.0,,,648
2021-10-03,South Carolina Gamecocks,Fla. Atlantic,Home,Draw,2,2,2,2.0,,12.0,3.0,14.0,,2.0,9.0,,,2.0,2.0,10.0,3.0,13.0,,4.0,7.0,,,648
2021-10-09,South Carolina Gamecocks,UAB,Away,Win,2,0,,2.0,1.0,8.0,4.0,11.0,,1.0,5.0,,,,,15.0,6.0,8.0,,2.0,7.0,,,648
2021-10-12,South Carolina Gamecocks,Ga. Southern,Home,Win,3,1,,3.0,3.0,16.0,9.0,8.0,,1.0,8.0,,,1.0,1.0,10.0,6.0,8.0,,2.0,,,,648
2021-10-16,South Carolina Gamecocks,FIU,Home,Loss,1,4,,1.0,,12.0,4.0,12.0,,2.0,4.0,1.0,1.0,4.0,2.0,20.0,12.0,8.0,,1.0,7.0,,,648
2021-10-23,South Carolina Gamecocks,Kentucky,Away,Draw,0,0,2,,,16.0,5.0,16.0,,2.0,4.0,,,,,20.0,5.0,17.0,,1.0,11.0,,,648
2021-10-30,South Carolina Gamecocks,Marshall,Away,Loss,0,4,,,,7.0,5.0,13.0,1.0,5.0,6.0,,,4.0,4.0,13.0,5.0,4.0,1.0,,1.0,,,648
2021-11-05,South Carolina Gamecocks,Old Dominion,Home,Loss,2,3,,2.0,1.0,12.0,6.0,13.0,,4.0,3.0,,,3.0,1.0,11.0,5.0,12.0,,3.0,1.0,1.0,1.0,648
2021-08-26,South Fla. Bulls,Jacksonville,Home,Win,4,1,,4.0,5.0,17.0,10.0,11.0,,2.0,4.0,,,1.0,1.0,6.0,2.0,16.0,,,4.0,,,651
2021-08-29,South Fla. Bulls,UNCW,Home,Loss,0,1,1,,,8.0,1.0,8.0,,1.0,10.0,,,1.0,1.0,8.0,3.0,4.0,,1.0,1.0,,,651
2021-09-02,South Fla. Bulls,FGCU,Away,Draw,0,0,2,,,15.0,4.0,13.0,,4.0,3.0,,,,,8.0,4.0,15.0,1.0,7.0,6.0,,,651
2021-09-06,South Fla. Bulls,Clemson,Away,Loss,0,3,,,,13.0,3.0,17.0,,4.0,6.0,,,3.0,4.0,14.0,7.0,13.0,,1.0,6.0,,,651
2021-09-10,South Fla. Bulls,Stetson,Home,Win,3,1,,3.0,3.0,19.0,7.0,11.0,,1.0,5.0,,,1.0,,1.0,1.0,12.0,1.0,,1.0,,,651
2021-09-18,South Fla. Bulls,Tulsa,Home,Loss,2,5,,2.0,1.0,12.0,3.0,7.0,1.0,1.0,4.0,,,5.0,5.0,11.0,7.0,10.0,,1.0,4.0,1.0,1.0,651
2021-09-24,South Fla. Bulls,SMU,Away,Loss,0,2,,,,12.0,3.0,13.0,,4.0,3.0,,,2.0,3.0,10.0,4.0,13.0,,2.0,4.0,,,651
2021-09-29,South Fla. Bulls,UCF,Home,Loss,2,3,,2.0,2.0,10.0,4.0,14.0,,2.0,4.0,,,3.0,3.0,15.0,5.0,6.0,,2.0,9.0,,,651
2021-10-03,South Fla. Bulls,Tulsa,Away,Loss,0,4,,,,12.0,8.0,13.0,,2.0,4.0,,,4.0,3.0,11.0,7.0,7.0,,,3.0,,,651
2021-10-09,South Fla. Bulls,Temple,Away,Win,3,0,,3.0,2.0,13.0,6.0,13.0,,2.0,9.0,,,,,8.0,4.0,15.0,1.0,4.0,5.0,,,651
2021-10-15,South Fla. Bulls,Memphis,Home,Win,2,1,,2.0,3.0,16.0,10.0,5.0,,3.0,7.0,,,1.0,,13.0,9.0,10.0,,1.0,4.0,,,651
2021-10-22,South Fla. Bulls,SMU,Home,Loss,0,4,,,,10.0,2.0,17.0,1.0,4.0,3.0,,,4.0,3.0,16.0,10.0,9.0,,2.0,3.0,,,651
2021-10-27,South Fla. Bulls,UCF,Away,Win,4,3,1,4.0,3.0,13.0,8.0,11.0,,5.0,2.0,,,3.0,3.0,20.0,6.0,9.0,,2.0,5.0,,,651
2021-10-31,South Fla. Bulls,Memphis,Away,Draw,0,0,2,,,17.0,8.0,14.0,,2.0,4.0,,,,,10.0,4.0,21.0,,2.0,9.0,,,651
2021-11-05,South Fla. Bulls,Temple,Home,Win,3,1,,3.0,1.0,19.0,10.0,24.0,,3.0,7.0,1.0,1.0,1.0,1.0,13.0,5.0,13.0,,4.0,3.0,,,651
2021-08-30,St. Bonaventure Bonnies,Binghamton,Away,Loss,1,2,,1.0,1.0,13.0,7.0,5.0,,2.0,7.0,,,2.0,1.0,12.0,7.0,11.0,,3.0,4.0,,,596
2021-09-03,St. Bonaventure Bonnies,Canisius,Home,Draw,2,2,2,2.0,1.0,20.0,12.0,14.0,,5.0,8.0,,1.0,2.0,2.0,15.0,6.0,11.0,,2.0,6.0,,1.0,596
2021-09-07,St. Bonaventure Bonnies,Cleveland St.,Away,Loss,2,3,,2.0,3.0,10.0,3.0,11.0,,1.0,9.0,,,3.0,4.0,13.0,11.0,14.0,,,6.0,,,596
2021-09-12,St. Bonaventure Bonnies,Bucknell,Away,Loss,1,2,,1.0,1.0,5.0,2.0,9.0,,,2.0,,,2.0,2.0,21.0,9.0,11.0,,,5.0,,,596
2021-09-15,St. Bonaventure Bonnies,Niagara,Home,Loss,2,3,,2.0,,12.0,7.0,11.0,,2.0,3.0,1.0,1.0,3.0,2.0,12.0,3.0,10.0,,5.0,5.0,,,596
2021-09-18,St. Bonaventure Bonnies,Davidson,Home,Win,1,0,,1.0,1.0,6.0,4.0,4.0,,2.0,3.0,,,,,8.0,4.0,12.0,,,8.0,,,596
2021-09-25,St. Bonaventure Bonnies,West Virginia,Away,Loss,0,4,,,,5.0,2.0,10.0,,1.0,3.0,,,4.0,5.0,20.0,10.0,6.0,,,10.0,,,596
2021-10-02,St. Bonaventure Bonnies,Rhode Island,Away,Loss,0,4,,,,6.0,4.0,13.0,,1.0,3.0,,,4.0,4.0,16.0,9.0,12.0,,,7.0,,,596
2021-10-06,St. Bonaventure Bonnies,George Mason,Away,Win,2,1,2,2.0,3.0,5.0,4.0,6.0,,4.0,1.0,,,1.0,2.0,18.0,6.0,10.0,,3.0,6.0,,,596
2021-10-09,St. Bonaventure Bonnies,Saint Joseph's,Home,Loss,0,1,,,,3.0,1.0,10.0,,,1.0,,,1.0,2.0,17.0,6.0,13.0,,1.0,11.0,,,596
2021-10-12,St. Bonaventure Bonnies,Army West Point,Home,Win,4,2,,4.0,6.0,12.0,5.0,10.0,,,3.0,,,2.0,2.0,18.0,7.0,10.0,,,6.0,,,596
2021-10-16,St. Bonaventure Bonnies,La Salle,Home,Loss,0,1,,,,6.0,3.0,5.0,,3.0,7.0,,,1.0,1.0,17.0,6.0,8.0,,1.0,10.0,,,596
2021-10-20,St. Bonaventure Bonnies,Duquesne,Away,Loss,1,2,,1.0,,17.0,7.0,14.0,,2.0,5.0,,,2.0,3.0,29.0,15.0,9.0,,4.0,6.0,,,596
2021-10-23,St. Bonaventure Bonnies,Dayton,Away,Win,2,1,,2.0,1.0,9.0,4.0,16.0,,,2.0,,,1.0,,14.0,6.0,7.0,1.0,,6.0,1.0,1.0,596
2021-10-30,St. Bonaventure Bonnies,George Washington,Home,Loss,3,4,1,3.0,3.0,9.0,5.0,8.0,,1.0,6.0,,,4.0,3.0,18.0,9.0,13.0,,1.0,7.0,1.0,1.0,596
2021-08-26,St. Francis Brooklyn Terriers,UMass Lowell,Home,Draw,1,1,3,1.0,1.0,11.0,3.0,12.0,,2.0,6.0,,,1.0,1.0,7.0,2.0,16.0,,1.0,4.0,,,599
2021-08-30,St. Francis Brooklyn Terriers,La Salle,Away,Loss,0,1,,,,6.0,2.0,16.0,,2.0,5.0,,,1.0,,12.0,7.0,10.0,,2.0,2.0,,,599
2021-09-04,St. Francis Brooklyn Terriers,Monmouth,Away,Loss,0,3,,,,7.0,4.0,24.0,,2.0,3.0,,,3.0,5.0,9.0,7.0,24.0,,2.0,2.0,,,599
2021-09-11,St. Francis Brooklyn Terriers,Saint Peter's,Home,Win,2,0,,2.0,1.0,18.0,8.0,16.0,,,10.0,,,,,3.0,3.0,6.0,,1.0,3.0,,,599
2021-09-14,St. Francis Brooklyn Terriers,Lafayette,Away,Loss,1,2,,1.0,,7.0,3.0,10.0,1.0,4.0,5.0,,,2.0,1.0,12.0,5.0,13.0,,4.0,4.0,,,599
2021-09-18,St. Francis Brooklyn Terriers,Brown,Away,Win,2,1,,2.0,1.0,9.0,4.0,27.0,,3.0,8.0,,,1.0,,13.0,7.0,10.0,,1.0,10.0,1.0,1.0,599
2021-09-26,St. Francis Brooklyn Terriers,Howard,Away,Win,1,0,,1.0,1.0,13.0,5.0,14.0,,2.0,8.0,,,,,6.0,1.0,9.0,,2.0,4.0,,,599
2021-09-30,St. Francis Brooklyn Terriers,Bryant,Home,Loss,0,2,,,,18.0,7.0,13.0,,,9.0,,,2.0,2.0,10.0,6.0,18.0,,,5.0,,,599
2021-10-03,St. Francis Brooklyn Terriers,Mount St. Mary's,Away,Win,1,0,,1.0,1.0,27.0,7.0,13.0,,,6.0,,,,,4.0,,10.0,,,4.0,,,599
2021-10-10,St. Francis Brooklyn Terriers,Merrimack,Home,Win,6,3,,6.0,5.0,15.0,11.0,10.0,,3.0,5.0,,,3.0,1.0,12.0,9.0,11.0,,1.0,6.0,,,599
2021-10-14,St. Francis Brooklyn Terriers,Sacred Heart,Home,Win,1,0,,1.0,1.0,22.0,7.0,15.0,,,5.0,,,,,6.0,2.0,11.0,,1.0,,,,599
2021-10-17,St. Francis Brooklyn Terriers,Saint Francis,Home,Win,3,1,,3.0,4.0,12.0,7.0,4.0,,,4.0,,,1.0,,6.0,6.0,9.0,,1.0,8.0,,,599
2021-10-24,St. Francis Brooklyn Terriers,FDU,Away,Win,2,0,,2.0,4.0,4.0,4.0,14.0,,3.0,,,,,,17.0,7.0,14.0,,3.0,5.0,,,599
2021-10-31,St. Francis Brooklyn Terriers,Central Conn. St.,Away,Win,2,0,,2.0,1.0,11.0,6.0,12.0,,5.0,6.0,,,,,6.0,2.0,12.0,,1.0,2.0,,,599
2021-11-07,St. Francis Brooklyn Terriers,LIU,Away,Loss,1,3,,1.0,1.0,11.0,2.0,13.0,,2.0,1.0,,,3.0,6.0,14.0,6.0,17.0,,2.0,7.0,,,599
2021-11-12,St. Francis Brooklyn Terriers,FDU,Home,Win,2,1,,2.0,1.0,15.0,10.0,18.0,,1.0,6.0,,,1.0,2.0,20.0,2.0,13.0,,1.0,9.0,,,599
2021-11-14,St. Francis Brooklyn Terriers,LIU,Away,Draw,1,1,3,1.0,2.0,18.0,8.0,22.0,1.0,5.0,4.0,,,1.0,2.0,13.0,4.0,22.0,1.0,6.0,7.0,,,599
2021-08-26,St. John's (NY) Red Storm,Clemson,Away,Loss,1,2,,1.0,1.0,10.0,2.0,10.0,,3.0,4.0,,,2.0,1.0,16.0,6.0,13.0,1.0,,8.0,,,603
2021-08-30,St. John's (NY) Red Storm,UAlbany,Home,Win,3,0,,3.0,4.0,17.0,9.0,8.0,1.0,1.0,11.0,,,,,4.0,2.0,15.0,2.0,1.0,1.0,,,603
2021-09-04,St. John's (NY) Red Storm,Marist,Home,Loss,0,1,,,,17.0,1.0,12.0,,,5.0,,,1.0,,16.0,8.0,14.0,,1.0,8.0,1.0,1.0,603
2021-09-06,St. John's (NY) Red Storm,Fordham,Home,Win,1,0,,1.0,2.0,9.0,3.0,19.0,,1.0,3.0,,,,,12.0,5.0,14.0,,3.0,9.0,,,603
2021-09-10,St. John's (NY) Red Storm,Boston U.,Home,Win,3,2,1,3.0,4.0,16.0,8.0,21.0,,,7.0,1.0,1.0,2.0,2.0,5.0,3.0,21.0,,1.0,4.0,,,603
2021-09-13,St. John's (NY) Red Storm,Columbia,Home,Win,1,0,,1.0,1.0,18.0,7.0,8.0,,,8.0,,,,,7.0,,7.0,,1.0,3.0,,,603
2021-09-18,St. John's (NY) Red Storm,Xavier,Away,Win,1,0,,1.0,1.0,13.0,5.0,8.0,,,6.0,,,,,4.0,3.0,5.0,,,,,,603
2021-09-24,St. John's (NY) Red Storm,Creighton,Home,Win,2,0,,2.0,1.0,14.0,7.0,10.0,,,6.0,,,,,12.0,6.0,21.0,,3.0,5.0,,,603
2021-09-28,St. John's (NY) Red Storm,Princeton,Away,Win,1,0,,1.0,2.0,7.0,3.0,5.0,,,3.0,,,,,11.0,4.0,5.0,,1.0,7.0,,,603
2021-10-02,St. John's (NY) Red Storm,UConn,Away,Draw,1,1,3,1.0,1.0,13.0,5.0,15.0,,2.0,7.0,,,1.0,1.0,10.0,4.0,12.0,,3.0,3.0,,,603
2021-10-06,St. John's (NY) Red Storm,Providence,Home,Loss,0,1,2,,,9.0,2.0,9.0,,1.0,5.0,,,1.0,1.0,12.0,5.0,9.0,,2.0,2.0,,,603
2021-10-09,St. John's (NY) Red Storm,Villanova,Away,Win,1,0,1,1.0,,13.0,5.0,10.0,,,3.0,1.0,1.0,,,6.0,3.0,6.0,,3.0,2.0,,,603
2021-10-16,St. John's (NY) Red Storm,Seton Hall,Home,Draw,0,0,2,,,16.0,2.0,25.0,,4.0,7.0,,,,,5.0,2.0,22.0,1.0,4.0,3.0,,,603
2021-10-20,St. John's (NY) Red Storm,Georgetown,Away,Loss,1,2,2,1.0,1.0,9.0,5.0,14.0,,2.0,1.0,,,2.0,3.0,20.0,6.0,13.0,,2.0,3.0,,,603
2021-10-23,St. John's (NY) Red Storm,Marquette,Home,Win,4,0,,4.0,4.0,18.0,5.0,8.0,,,9.0,,,,,5.0,2.0,9.0,,1.0,2.0,,,603
2021-10-30,St. John's (NY) Red Storm,DePaul,Away,Win,2,0,,2.0,1.0,13.0,7.0,12.0,,1.0,9.0,,,,,3.0,1.0,14.0,,1.0,2.0,,,603
2021-11-03,St. John's (NY) Red Storm,Butler,Home,Loss,0,1,1,,,14.0,6.0,18.0,,1.0,8.0,,,1.0,2.0,14.0,7.0,12.0,,,3.0,,,603
2021-11-06,St. John's (NY) Red Storm,Butler,Home,Draw,0,0,3,,,15.0,5.0,25.0,,3.0,10.0,,,,,8.0,4.0,15.0,1.0,3.0,2.0,,,603
2021-11-18,St. John's (NY) Red Storm,Princeton,Home,Win,1,0,,1.0,1.0,12.0,4.0,12.0,,,9.0,,,,,6.0,2.0,12.0,,,4.0,,,603
2021-11-21,St. John's (NY) Red Storm,Oregon St.,Away,Loss,0,2,,,,6.0,,10.0,,1.0,2.0,,,2.0,2.0,15.0,8.0,9.0,,1.0,7.0,,,603
2021-08-26,St. Thomas (MN) Tommies,Houston Christian,Away,Loss,0,1,2,,,7.0,1.0,15.0,1.0,1.0,,,,1.0,1.0,17.0,4.0,9.0,,,10.0,,,620
2021-08-29,St. Thomas (MN) Tommies,UIW,Home,Loss,1,2,,1.0,,17.0,5.0,7.0,,,7.0,,,2.0,2.0,17.0,4.0,11.0,,,7.0,,,620
